rollout/ep_len_mean,train/n_updates,train/loss,time/total_timesteps,rollout/exploration_rate,train/learning_rate,time/time_elapsed,time/fps,rollout/ep_rew_mean,time/episodes
5.62,1568,0.07517783902585506,1571,0.8821749999999999,0.00063,152,10,3.81650485,268
5.75,1596,0.06323276367038488,1598,0.88015,0.00063,154,10,3.9219436500000002,272
5.79,1624,0.07732183206826448,1627,0.877975,0.00063,157,10,3.94028808,276
5.83,1652,0.05273397546261549,1655,0.8758750000000003,0.00063,160,10,3.9832970199999993,280
5.87,1672,0.06579719670116901,1676,0.8743000000000001,0.00063,162,10,4.01162216,284
5.9,1704,0.06307193543761969,1706,0.8720500000000002,0.00063,165,10,4.017438899999999,288
6.07,1736,0.04394212272018194,1737,0.8697250000000001,0.00063,168,10,4.15354274,292
5.86,1748,0.10098463669419289,1751,0.8686749999999999,0.00063,169,10,3.9796103599999992,296
6.37,1812,0.10525465197861195,1815,0.863875,0.00063,175,10,4.34469029,300
6.32,1828,0.07829039357602596,1832,0.8626,0.00063,177,10,4.320223569999999,304
6.41,1864,0.08631156384944916,1866,0.8600499999999999,0.00063,180,10,4.417911669999999,308
6.5,1896,0.08968126028776169,1900,0.8574999999999999,0.00063,183,10,4.49399857,312
6.54,1928,0.06585937738418579,1929,0.8553249999999998,0.00063,186,10,4.507660359999999,316
6.52,1948,0.07430241722613573,1949,0.853825,0.00063,188,10,4.48291958,320
6.48,1960,0.08355356752872467,1963,0.8527749999999997,0.00063,190,10,4.44557764,324
6.39,1984,0.07902002334594727,1988,0.8509,0.00063,192,10,4.36775502,328
6.43,2016,0.1451884973794222,2017,0.8487249999999998,0.00063,195,10,4.40170632,332
6.39,2036,0.1889556422829628,2039,0.8470749999999998,0.00063,197,10,4.38875121,336
6.68,2080,0.0970804151147604,2084,0.8437000000000002,0.00063,201,10,4.62120266,340
6.58,2092,0.12362459301948547,2093,0.8430249999999999,0.00063,202,10,4.554244789999999,344
6.89,2140,0.10720745474100113,2143,0.8392750000000004,0.00063,207,10,4.79487063,348
6.97,2172,0.07541143801063299,2176,0.8368,0.00063,210,10,4.860442829999999,352
6.96,2192,0.08828594349324703,2194,0.8354500000000002,0.00063,212,10,4.859735540000001,356
6.99,2220,0.0816237572580576,2221,0.8334250000000003,0.00063,214,10,4.8774691500000005,360
7.02,2248,0.10953490249812603,2249,0.8313249999999999,0.00063,217,10,4.904786840000001,364
6.98,2268,0.2461363971233368,2269,0.829825,0.00063,219,10,4.85310835,368
7.02,2296,0.2103256955742836,2300,0.8274999999999998,0.00063,222,10,4.85986744,372
6.87,2312,0.12395121343433857,2314,0.8264499999999996,0.00063,223,10,4.747220789999999,376
6.72,2324,0.1939934380352497,2327,0.8254749999999998,0.00063,225,10,4.641237209999999,380
6.74,2348,0.16682331636548042,2350,0.8237500000000002,0.00063,227,10,4.65737011,384
6.89,2392,0.12888398952782154,2395,0.8203749999999997,0.00063,231,10,4.74797574,388
6.97,2432,0.11100508831441402,2434,0.8174499999999998,0.00063,235,10,4.80094209,392
7.36,2484,0.10281570255756378,2487,0.8134750000000004,0.00063,240,10,5.09023294,396
7.15,2528,0.2400035485625267,2530,0.81025,0.00063,244,10,4.97050564,400
7.18,2548,0.1920030266046524,2550,0.8087500000000003,0.00063,246,10,4.97247541,404
7.17,2580,0.22721651941537857,2583,0.8062749999999999,0.00063,249,10,4.92180408,408
7.0,2596,0.22908638790249825,2600,0.8049999999999998,0.00063,251,10,4.78406899,412
6.94,2620,0.19902202859520912,2623,0.8032750000000002,0.00063,253,10,4.7359233,416
6.96,2644,0.16487267799675465,2645,0.8016250000000003,0.00063,255,10,4.75225655,420
7.22,2684,0.1302572600543499,2685,0.7986249999999997,0.00063,259,10,4.94165395,424
7.15,2700,0.14368940703570843,2703,0.797275,0.00063,261,10,4.88919847,428
7.14,2728,0.14050990156829357,2731,0.7951750000000004,0.00063,264,10,4.889946480000001,432
7.13,2748,0.16071780398488045,2752,0.7936000000000001,0.00063,266,10,4.88402893,436
6.96,2776,0.26478884369134903,2780,0.7914999999999996,0.00063,268,10,4.7625258200000005,440
7.11,2800,0.224713247269392,2804,0.7897000000000003,0.00063,271,10,4.8745269,444
7.01,2840,0.2615371346473694,2844,0.7866999999999998,0.00063,275,10,4.80818898,448
6.99,2872,0.19874869100749493,2875,0.7843749999999996,0.00063,278,10,4.78675792,452
6.95,2888,0.22512581944465637,2889,0.7833250000000002,0.00063,279,10,4.7522262699999995,456
7.13,2932,0.18898500874638557,2934,0.7799499999999997,0.00063,283,10,4.91227202,460
7.14,2960,0.23364444449543953,2963,0.7777749999999997,0.00063,286,10,4.9302071,464
7.26,2992,0.18713709898293018,2995,0.7753749999999997,0.00063,289,10,5.0330470599999995,468
7.24,3020,0.26025621220469475,3024,0.7731999999999997,0.00063,292,10,5.0326423,472
7.51,3064,0.26746152341365814,3065,0.7701250000000003,0.00063,296,10,5.23348689,476
7.63,3088,0.22162706404924393,3090,0.7682499999999997,0.00063,298,10,5.314111119999999,480
7.59,3108,0.27363012731075287,3109,0.7668250000000003,0.00063,300,10,5.291326940000001,484
7.43,3136,0.20578386634588242,3138,0.7646500000000003,0.00063,303,10,5.174615399999999,488
7.35,3168,0.26246826350688934,3169,0.762325,0.00063,306,10,5.110115329999999,492
7.09,3192,0.23228514194488525,3196,0.7603000000000001,0.00063,308,10,4.91629882,496
6.83,3212,0.23453835770487785,3213,0.7590250000000001,0.00063,310,10,4.689473920000001,500
6.87,3236,0.23084118962287903,3237,0.7572249999999999,0.00063,312,10,4.72979761,504
6.84,3264,0.3716273754835129,3267,0.7549750000000002,0.00063,315,10,4.70098562,508
6.91,3288,0.2691465765237808,3291,0.753175,0.00063,318,10,4.742275899999999,512
7.02,3324,0.33797188103199005,3325,0.750625,0.00063,321,10,4.82874688,516
6.95,3336,0.33873536065220833,3340,0.7495,0.00063,322,10,4.77663133,520
6.88,3372,0.34123121201992035,3373,0.7470249999999997,0.00063,326,10,4.715609359999999,524
7.04,3404,0.30950362235307693,3407,0.7444749999999997,0.00063,329,10,4.84276526,528
7.2,3448,0.3282930850982666,3451,0.7411749999999997,0.00063,333,10,4.95243176,532
7.32,3480,0.24907992407679558,3484,0.7387000000000001,0.00063,336,10,5.02375425,536
7.31,3508,0.48571547120809555,3511,0.7366750000000002,0.00063,339,10,5.00393932,540
7.35,3536,0.45054420083761215,3539,0.7345749999999998,0.00063,342,10,5.05105529,544
7.29,3572,0.40045133233070374,3573,0.7320249999999997,0.00063,345,10,4.97702655,548
7.49,3620,0.33488990366458893,3624,0.7281999999999995,0.00063,350,10,5.12164264,552
7.67,3652,0.3807521387934685,3656,0.7257999999999997,0.00063,353,10,5.251572459999998,556
7.54,3684,0.3937644511461258,3688,0.7233999999999998,0.00063,356,10,5.122428510000001,560
7.67,3728,0.36746692657470703,3730,0.72025,0.00063,360,10,5.21310974,564
7.75,3768,0.4981648102402687,3770,0.7172500000000004,0.00063,364,10,5.268703800000001,568
7.7,3792,0.42972954362630844,3794,0.7154500000000001,0.00063,366,10,5.23012759,572
7.52,3816,0.48292066156864166,3817,0.7137249999999997,0.00063,368,10,5.09802909,576
7.43,3832,0.34745481237769127,3833,0.7125250000000002,0.00063,370,10,5.04143431,580
7.57,3864,0.41165193170309067,3866,0.7100499999999998,0.00063,373,10,5.151374109999999,584
7.49,3884,0.3578852638602257,3887,0.7084750000000003,0.00063,375,10,5.093189209999999,588
7.55,3920,0.4440382793545723,3924,0.7057000000000004,0.00063,379,10,5.14057694,592
7.58,3952,0.35714810341596603,3954,0.7034499999999998,0.00063,382,10,5.15530884,596
7.66,3976,0.3499889224767685,3979,0.7015750000000001,0.00063,384,10,5.2295136599999985,600
7.63,3996,0.3812193423509598,4000,0.6999999999999997,0.00063,386,10,5.2138756000000015,604
7.58,4024,0.46061135083436966,4025,0.6981249999999999,0.00063,388,10,5.18300169,608
7.58,4048,0.5013740286231041,4049,0.6963249999999999,0.00063,391,10,5.20029508,612
7.47,4068,0.46263206005096436,4072,0.6946000000000001,0.00063,393,10,5.121244870000001,616
7.56,4092,0.4005557596683502,4096,0.6928,0.00063,395,10,5.197585869999999,620
7.39,4108,0.3648836314678192,4112,0.6915999999999997,0.00063,397,10,5.0806912,624
7.45,4148,0.3897169232368469,4152,0.6885999999999999,0.00063,401,10,5.10906965,628
7.17,4164,0.45089906454086304,4168,0.6873999999999996,0.00063,402,10,4.90796279,632
7.07,4188,0.41846805810928345,4191,0.685675,0.00063,405,10,4.8361774099999995,636
7.28,4236,0.36463499069213867,4239,0.6820749999999997,0.00063,409,10,4.995363189999999,640
7.22,4260,0.501115970313549,4261,0.6804249999999996,0.00063,411,10,4.92925917,644
7.23,4292,0.6607967168092728,4296,0.6778,0.00063,415,10,4.957568080000001,648
7.01,4324,0.5082786604762077,4325,0.6756249999999999,0.00063,417,10,4.795024219999999,652
6.94,4348,0.46186233311891556,4350,0.6737500000000001,0.00063,420,10,4.746396819999999,656
6.77,4364,0.4537673816084862,4365,0.6726250000000003,0.00063,421,10,4.615285930000001,660
6.49,4376,0.45288387686014175,4379,0.671575,0.00063,423,10,4.415260280000001,664
6.45,4412,0.48237476497888565,4415,0.6688749999999999,0.00063,426,10,4.393669559999999,668
6.57,4448,0.5268005430698395,4451,0.6661749999999996,0.00063,430,10,4.478614289999999,672
6.65,4480,0.5009023770689964,4482,0.6638500000000002,0.00063,433,10,4.53397706,676
7.16,4548,0.5735785812139511,4549,0.6588249999999998,0.00063,439,10,4.891803639999999,680
7.03,4568,0.48164480924606323,4569,0.6573249999999999,0.00063,441,10,4.77863943,684
7.46,4632,0.5719705820083618,4633,0.6525250000000001,0.00063,447,10,5.099308829999999,688
7.38,4660,0.6849723011255264,4662,0.65035,0.00063,450,10,5.05042259,692
7.5,4700,0.4486411362886429,4704,0.6472000000000002,0.00063,454,10,5.143697510000001,696
7.44,4720,0.6413444429636002,4723,0.645775,0.00063,456,10,5.088047840000001,700
7.62,4760,0.8296251147985458,4762,0.6428499999999999,0.00063,460,10,5.20447963,704
7.61,4784,0.7349887937307358,4786,0.6410499999999999,0.00063,462,10,5.19942882,708
7.54,4800,0.721563920378685,4803,0.6397749999999999,0.00063,464,10,5.146166639999999,712
7.68,4836,0.6701515018939972,4840,0.637,0.00063,467,10,5.235152579999999,716
7.64,4856,0.6081921085715294,4860,0.6355000000000002,0.00063,469,10,5.20673749,720
7.95,4904,0.6657496392726898,4907,0.6319750000000004,0.00063,473,10,5.4447087199999995,724
7.89,4940,0.8131945133209229,4941,0.6294250000000003,0.00063,477,10,5.412944880000001,728
8.05,4972,0.6104472577571869,4973,0.6270249999999996,0.00063,480,10,5.53648324,732
8.31,5020,0.8030311763286591,5022,0.6233499999999996,0.00063,484,10,5.7464127,736
8.14,5052,0.7950196117162704,5053,0.6210250000000003,0.00063,487,10,5.609143710000001,740
8.11,5068,0.7647022306919098,5072,0.6196000000000002,0.00063,489,10,5.586233999999999,744
8.05,5100,0.7969498038291931,5101,0.617425,0.00063,492,10,5.518665259999998,748
8.04,5128,0.8744907677173615,5129,0.6153249999999995,0.00063,495,10,5.50878874,752
8.08,5156,0.7185778170824051,5158,0.6131500000000003,0.00063,498,10,5.52970272,756
8.15,5176,0.7484717965126038,5180,0.6115000000000004,0.00063,500,10,5.587282580000001,760
8.36,5212,0.7135755121707916,5215,0.6088749999999998,0.00063,503,10,5.763345029999999,764
8.17,5228,0.7076311558485031,5232,0.6075999999999997,0.00063,505,10,5.6107571599999995,768
8.01,5248,0.66985122859478,5252,0.6060999999999999,0.00063,507,10,5.49669612,772
8.13,5292,0.9541206210851669,5295,0.6028749999999996,0.00063,511,10,5.57378561,776
7.76,5324,0.7352553308010101,5325,0.6006249999999999,0.00063,514,10,5.30335288,780
7.89,5356,0.7424296885728836,5358,0.5981500000000003,0.00063,517,10,5.39964745,784
7.67,5396,0.7032003849744797,5400,0.5949999999999995,0.00063,521,10,5.235112049999999,788
7.65,5424,0.8167937397956848,5427,0.5929749999999996,0.00063,524,10,5.22886413,792
7.62,5464,0.9217177033424377,5466,0.5900499999999997,0.00063,527,10,5.204925080000001,796
7.89,5508,1.1459923386573792,5512,0.5865999999999996,0.00063,532,10,5.39424949,800
7.64,5524,0.9582400023937225,5526,0.5855500000000002,0.00063,533,10,5.204830469999999,804
7.8,5564,0.8649968951940536,5566,0.5825499999999997,0.00063,537,10,5.3275571,808
7.97,5596,0.7970774471759796,5600,0.5799999999999996,0.00063,540,10,5.436122279999999,812
8.0,5636,0.869677945971489,5640,0.577,0.00063,544,10,5.459723939999999,816
8.1,5668,0.8630598336458206,5670,0.5747500000000001,0.00063,547,10,5.550265970000001,820
7.83,5688,0.9128217250108719,5690,0.5732500000000004,0.00063,549,10,5.3449651199999995,824
7.74,5712,0.7825754433870316,5715,0.5713749999999997,0.00063,551,10,5.262742869999999,828
7.77,5748,0.7845654338598251,5750,0.5687500000000001,0.00063,555,10,5.277940999999999,832
7.5,5768,1.0498444586992264,5772,0.5671,0.00063,557,10,5.0683377400000005,836
7.46,5796,0.9029360860586166,5799,0.5650750000000001,0.00063,559,10,5.055446789999999,840
7.82,5852,1.0490529388189316,5854,0.5609499999999997,0.00063,565,10,5.3438630599999986,844
8.02,5900,0.8875864148139954,5903,0.5572749999999997,0.00063,569,10,5.49763241,848
8.1,5936,1.0172881484031677,5939,0.5545749999999996,0.00063,573,10,5.569933069999999,852
8.25,5980,0.9698403030633926,5983,0.5512749999999995,0.00063,577,10,5.6814978599999995,856
8.26,6004,1.2813252955675125,6006,0.54955,0.00063,579,10,5.682016669999999,860
8.71,6084,0.9993145763874054,6086,0.5435499999999998,0.00063,587,10,5.9929234199999994,864
9.14,6144,1.0405054986476898,6146,0.5390500000000003,0.00063,593,10,6.31057224,868
9.32,6180,1.016268864274025,6184,0.5362,0.00063,596,10,6.43503316,872
9.36,6228,0.9223804175853729,6231,0.5326750000000001,0.00063,601,10,6.464360509999999,876
9.32,6256,1.2562882006168365,6257,0.5307249999999999,0.00063,603,10,6.4362015800000005,880
9.2,6276,1.1058696061372757,6278,0.5291499999999996,0.00063,605,10,6.353863130000001,884
9.16,6312,1.268223226070404,6316,0.5263,0.00063,609,10,6.32865756,888
9.19,6344,1.1731537282466888,6346,0.5240500000000003,0.00063,612,10,6.338889210000001,892
9.21,6384,1.0342755615711212,6387,0.5209750000000001,0.00063,616,10,6.360403219999999,896
9.15,6424,1.0895598381757736,6427,0.5179749999999996,0.00063,619,10,6.324702060000002,900
9.3,6452,1.1132814139127731,6456,0.5158000000000004,0.00063,622,10,6.435755040000001,904
9.35,6500,1.3051187992095947,6501,0.5124249999999999,0.00063,627,10,6.474903119999999,908
9.64,6560,1.2289358079433441,6564,0.5076999999999997,0.00063,633,10,6.69022193,912
9.57,6596,1.2870213240385056,6597,0.5052250000000003,0.00063,636,10,6.63877079,916
9.66,6632,1.277422696352005,6636,0.5023000000000002,0.00063,639,10,6.684478830000001,920
9.62,6648,1.1743857562541962,6652,0.5010999999999998,0.00063,641,10,6.6613812999999995,924
9.55,6668,1.1855455189943314,6670,0.49975000000000014,0.00063,643,10,6.614495350000001,928
9.41,6688,1.018763780593872,6691,0.4981749999999998,0.00063,645,10,6.506218979999999,932
9.56,6724,1.239208459854126,6728,0.49539999999999995,0.00063,648,10,6.6047842600000015,936
9.69,6764,1.454965740442276,6768,0.4924000000000003,0.00063,652,10,6.707026380000001,940
9.38,6788,1.251389980316162,6792,0.49060000000000015,0.00063,655,10,6.460629690000001,944
9.39,6840,1.2745670676231384,6842,0.48684999999999967,0.00063,659,10,6.46377886,948
9.31,6868,1.1437246650457382,6870,0.4847500000000001,0.00063,662,10,6.40111672,952
9.04,6884,1.2438670992851257,6887,0.4834750000000001,0.00063,664,10,6.205578530000001,956
9.34,6936,1.158531665802002,6940,0.4794999999999998,0.00063,669,10,6.414392400000001,960
9.09,6992,1.2442675083875656,6995,0.4753750000000002,0.00063,674,10,6.219254750000001,964
8.8,7024,1.592776745557785,7026,0.47304999999999997,0.00063,677,10,6.0117721500000005,968
8.72,7052,1.4296910464763641,7056,0.47080000000000033,0.00063,680,10,5.9631221299999995,972
8.59,7088,1.2394593954086304,7090,0.4682500000000003,0.00063,683,10,5.888284200000002,976
8.75,7128,1.3371385633945465,7132,0.4650999999999995,0.00063,687,10,6.034154080000002,980
8.91,7168,1.1105291694402695,7169,0.46232499999999965,0.00063,691,10,6.142341330000001,984
8.75,7188,1.191408485174179,7191,0.4606749999999997,0.00063,693,10,6.01632386,988
9.15,7260,1.8185575902462006,7261,0.4554250000000003,0.00063,700,10,6.2914056800000004,992
9.31,7316,1.511425644159317,7318,0.45114999999999983,0.00063,705,10,6.421007929999999,996
9.18,7344,1.5601953268051147,7345,0.4491249999999999,0.00063,708,10,6.344119089999998,1000
9.33,7388,1.3369410336017609,7389,0.4458249999999998,0.00063,712,10,6.4869194100000005,1004
9.25,7424,1.2248144745826721,7426,0.44305000000000005,0.00063,715,10,6.453741529999999,1008
9.42,7504,1.6655619144439697,7506,0.4370499999999998,0.00063,723,10,6.59667458,1012
9.38,7532,1.5897846519947052,7535,0.4348749999999998,0.00063,726,10,6.5575353,1016
9.5,7584,1.5866116881370544,7586,0.4310499999999996,0.00063,730,10,6.644313049999999,1020
9.96,7644,1.50730961561203,7648,0.4264000000000001,0.00063,736,10,6.985483990000001,1024
10.08,7676,1.7546051442623138,7678,0.42415000000000025,0.00063,739,10,7.089301230000001,1028
10.76,7764,1.5766388177871704,7767,0.4174749999999998,0.00063,748,10,7.598524809999999,1032
10.82,7808,1.5470013618469238,7810,0.41424999999999945,0.00063,752,10,7.6736398,1036
10.88,7852,1.7984126508235931,7856,0.41080000000000017,0.00063,756,10,7.697295850000001,1040
11.44,7932,1.294686108827591,7936,0.40480000000000005,0.00063,764,10,8.094584150000001,1044
11.15,7956,1.435008704662323,7957,0.40322499999999983,0.00063,766,10,7.868829030000001,1048
11.84,8052,1.6803417801856995,8054,0.3959499999999996,0.00063,775,10,8.36516325,1052
12.01,8084,1.553343117237091,8088,0.3934000000000004,0.00063,778,10,8.48369225,1056
12.12,8148,1.569639891386032,8152,0.3885999999999997,0.00063,784,10,8.5785792,1060
12.0,8192,1.6539720594882965,8195,0.38537500000000025,0.00063,788,10,8.488770910000001,1064
12.16,8240,1.5520097613334656,8242,0.38185000000000036,0.00063,793,10,8.61297845,1068
12.08,8260,1.5742172300815582,8264,0.38019999999999965,0.00063,795,10,8.54255223,1072
12.18,8304,1.6941364407539368,8308,0.37689999999999957,0.00063,799,10,8.59738617,1076
12.42,8372,1.569214940071106,8374,0.37194999999999967,0.00063,806,10,8.764723230000001,1080
12.64,8432,1.7202536165714264,8433,0.36752499999999977,0.00063,811,10,8.92577774,1084
12.88,8476,1.7365716099739075,8479,0.3640749999999997,0.00063,816,10,9.105240650000002,1088
12.92,8552,1.7034169137477875,8553,0.358525,0.00063,823,10,9.1613559,1092
13.32,8648,1.8471785187721252,8650,0.35124999999999984,0.00063,832,10,9.4446663,1096
13.33,8676,2.092259496450424,8678,0.3491500000000002,0.00063,834,10,9.44685858,1100
13.38,8724,1.6716567873954773,8727,0.3454750000000003,0.00063,839,10,9.47978265,1104
13.45,8768,2.115767776966095,8771,0.34217500000000023,0.00063,843,10,9.508870480000002,1108
12.86,8788,1.972708284854889,8792,0.3405999999999999,0.00063,845,10,9.07531382,1112
13.03,8836,1.8573827147483826,8838,0.33714999999999984,0.00063,850,10,9.232753670000001,1116
12.89,8872,2.0104547142982483,8875,0.334375,0.00063,853,10,9.11714799,1120
12.6,8904,2.046857565641403,8908,0.33189999999999953,0.00063,856,10,8.91082359,1124
12.97,8972,1.86241415143013,8975,0.326875,0.00063,863,10,9.1758855,1128
12.47,9012,2.09231373667717,9014,0.32394999999999996,0.00063,867,10,8.792167159999998,1132
12.37,9044,2.2741194367408752,9047,0.3214749999999995,0.00063,870,10,8.686718690000001,1136
12.39,9092,1.8287398517131805,9095,0.31787500000000013,0.00063,874,10,8.72793923,1140
12.04,9136,1.898435652256012,9140,0.31449999999999967,0.00063,879,10,8.48145182,1144
12.33,9188,1.954357922077179,9190,0.3107500000000001,0.00063,883,10,8.71642626,1148
11.87,9240,1.9675752520561218,9241,0.306925,0.00063,888,10,8.36807021,1152
11.99,9284,1.9102891385555267,9287,0.30347499999999994,0.00063,893,10,8.47584554,1156
12.12,9360,1.8894807696342468,9364,0.2977000000000004,0.00063,900,10,8.58786194,1160
12.2,9412,1.9074237048625946,9415,0.29387500000000033,0.00063,905,10,8.668120170000002,1164
12.41,9480,1.8950852751731873,9483,0.2887750000000001,0.00063,911,10,8.80502344,1168
12.73,9536,2.2082847356796265,9537,0.28472500000000023,0.00063,916,10,9.055425499999998,1172
13.18,9624,2.064010590314865,9626,0.2780499999999998,0.00063,925,10,9.421530769999999,1176
13.06,9676,1.8968517184257507,9680,0.2739999999999999,0.00063,930,10,9.288947160000001,1180
13.13,9744,1.944236397743225,9746,0.26905,0.00063,936,10,9.358429440000002,1184
13.07,9784,1.9473455846309662,9786,0.26604999999999956,0.00063,940,10,9.321367129999999,1188
13.19,9868,2.3572394847869873,9872,0.2595999999999997,0.00063,948,10,9.404799480000001,1192
12.85,9932,2.205752044916153,9935,0.2548749999999995,0.00063,954,10,9.1545503,1196
12.9,9964,2.076630711555481,9968,0.25239999999999996,0.00063,957,10,9.166551770000002,1200
13.17,10040,1.8345534205436707,10044,0.24670000000000014,0.00063,964,10,9.35046342,1204
13.05,10072,2.1154358088970184,10076,0.24430000000000018,0.00063,967,10,9.25652668,1208
13.22,10112,2.20364847779274,10114,0.24144999999999994,0.00063,971,10,9.35397339,1212
