rollout/exploration_rate,rollout/ep_len_mean,time/time_elapsed,time/fps,rollout/ep_rew_mean,time/total_timesteps,time/episodes
0.01,5.56,2162,12,3.8055498700000006,27272,4580
0.01,5.83,2166,12,4.006158719999999,27320,4584
0.01,5.91,2168,12,4.04140978,27348,4588
0.01,5.83,2170,12,3.99641829,27368,4592
0.01,5.87,2172,12,4.03764635,27391,4596
0.01,6.03,2174,12,4.150259709999999,27421,4600
0.01,6.01,2175,12,4.130892940000001,27439,4604
0.01,6.15,2178,12,4.22830093,27465,4608
0.01,6.19,2180,12,4.242699239999999,27490,4612
0.01,6.22,2181,12,4.27760347,27510,4616
0.01,6.19,2183,12,4.23579184,27533,4620
0.01,6.2,2185,12,4.25668043,27559,4624
0.01,5.92,2187,12,4.07182024,27580,4628
0.01,5.99,2189,12,4.11215989,27605,4632
0.01,6.0,2191,12,4.0974730699999995,27629,4636
0.01,5.97,2192,12,4.076572479999999,27650,4640
0.01,5.83,2193,12,3.98048573,27665,4644
0.01,6.03,2196,12,4.1149033,27704,4648
0.01,5.92,2198,12,4.02193834,27717,4652
0.01,5.86,2199,12,3.9700363600000004,27736,4656
0.01,5.86,2201,12,3.9530479400000007,27758,4660
0.01,5.99,2203,12,4.02674827,27791,4664
0.01,5.92,2205,12,3.9684320599999996,27806,4668
0.01,5.95,2206,12,3.9763199599999997,27829,4672
0.01,5.96,2208,12,4.009966839999999,27848,4676
0.01,6.02,2210,12,4.056170079999999,27874,4680
0.01,5.71,2211,12,3.81849611,27891,4684
0.01,5.6,2213,12,3.7463685499999997,27908,4688
0.01,5.58,2214,12,3.7221617799999995,27926,4692
0.01,5.59,2216,12,3.7293981400000007,27950,4696
0.01,5.49,2218,12,3.6591171200000008,27970,4700
0.01,5.48,2219,12,3.64008834,27987,4704
0.01,5.51,2221,12,3.6760321899999995,28016,4708
0.01,5.54,2223,12,3.7110805000000004,28044,4712
0.01,5.54,2225,12,3.7075843,28064,4716
0.01,5.41,2226,12,3.6193754199999995,28074,4720
0.01,5.26,2227,12,3.49886462,28085,4724
0.01,5.3,2229,12,3.5233433800000005,28110,4728
0.01,5.3,2231,12,3.53363891,28135,4732
0.01,5.17,2232,12,3.4337757799999995,28146,4736
0.01,5.11,2233,12,3.38609446,28161,4740
0.01,5.14,2234,12,3.4213221799999998,28179,4744
0.01,5.24,2238,12,3.50785801,28228,4748
0.01,5.44,2241,12,3.6615537099999993,28261,4752
0.01,5.38,2242,12,3.618206239999999,28274,4756
0.01,5.39,2244,12,3.64559887,28297,4760
0.01,5.21,2245,12,3.5334761299999995,28312,4764
0.01,5.27,2246,12,3.58498066,28333,4768
0.01,5.25,2248,12,3.5988247499999995,28354,4772
0.01,5.34,2250,12,3.6803563499999994,28382,4776
0.01,5.35,2253,12,3.6987230699999993,28409,4780
0.01,5.46,2255,12,3.781122919999999,28437,4784
0.01,5.56,2257,12,3.8627595500000003,28464,4788
0.01,5.52,2258,12,3.83665023,28478,4792
0.01,5.49,2260,12,3.80954632,28499,4796
0.01,5.66,2263,12,3.97652722,28536,4800
0.01,5.88,2266,12,4.12173265,28575,4804
0.01,5.86,2268,12,4.100147290000001,28602,4808
0.01,5.83,2270,12,4.071972630000001,28627,4812
0.01,5.84,2272,12,4.07306282,28648,4816
0.01,5.88,2273,12,4.11941179,28662,4820
0.01,6.04,2275,12,4.2360206499999995,28689,4824
0.01,6.01,2277,12,4.212208469999999,28711,4828
0.01,6.08,2279,12,4.26573208,28743,4832
0.01,6.19,2281,12,4.338032100000001,28765,4836
0.01,6.36,2283,12,4.48818906,28797,4840
0.01,6.51,2286,12,4.5851872700000005,28830,4844
0.01,6.21,2287,12,4.35297951,28849,4848
0.01,6.01,2288,12,4.199862249999999,28862,4852
0.01,6.16,2291,12,4.30929959,28890,4856
0.01,6.17,2293,12,4.298816970000001,28914,4860
0.01,6.28,2295,12,4.37662015,28940,4864
0.01,6.23,2296,12,4.329651,28956,4868
0.01,6.16,2297,12,4.24969906,28970,4872
0.01,6.02,2298,12,4.12575969,28984,4876
0.01,6.07,2301,12,4.1740027600000005,29016,4880
0.01,6.07,2303,12,4.18464289,29044,4884
0.01,5.95,2304,12,4.0899271299999995,29059,4888
0.01,6.12,2307,12,4.22699315,29090,4892
0.01,6.2,2309,12,4.26724619,29119,4896
0.01,5.96,2310,12,4.04277113,29132,4900
0.01,5.68,2311,12,3.8418782599999997,29143,4904
0.01,5.76,2314,12,3.9038478,29178,4908
0.01,5.77,2316,12,3.9110232399999996,29204,4912
0.01,5.77,2317,12,3.91695918,29225,4916
0.01,5.83,2319,12,3.96262626,29245,4920
0.01,5.82,2321,12,3.96330105,29271,4924
0.01,5.8,2323,12,3.93840682,29291,4928
0.01,5.75,2325,12,3.9030851699999998,29318,4932
0.01,5.73,2326,12,3.8991216699999995,29338,4936
0.01,5.63,2328,12,3.79176735,29360,4940
0.01,5.53,2330,12,3.7164860999999996,29383,4944
0.01,5.59,2332,12,3.76047681,29408,4948
0.01,5.63,2333,12,3.80526777,29425,4952
0.01,5.55,2335,12,3.7655569100000004,29445,4956
0.01,5.54,2337,12,3.7582519500000005,29468,4960
0.01,5.54,2339,12,3.769398330000001,29494,4964
0.01,5.6,2340,12,3.8396936700000004,29516,4968
0.01,5.84,2343,12,4.0129364,29554,4972
0.01,5.88,2345,12,4.044647330000001,29572,4976
0.01,5.78,2347,12,3.9645088800000003,29594,4980
0.01,5.86,2349,12,4.01811517,29630,4984
0.01,6.08,2352,12,4.198372920000001,29667,4988
0.01,5.95,2354,12,4.0938867299999995,29685,4992
0.01,5.9,2356,12,4.07964653,29709,4996
0.01,5.95,2357,12,4.13704819,29727,5000
0.01,6.07,2359,12,4.226811850000001,29750,5004
0.01,5.86,2360,12,4.069057119999999,29764,5008
0.01,5.85,2362,12,4.05547904,29789,5012
0.01,5.79,2363,12,4.00816652,29804,5016
0.01,5.82,2365,12,4.02631497,29827,5020
0.01,5.87,2367,12,4.06218758,29858,5024
0.01,5.86,2369,12,4.06513657,29877,5028
0.01,5.76,2370,12,3.9862066599999997,29894,5032
0.01,5.72,2372,12,3.95557012,29910,5036
0.01,5.66,2373,12,3.91005997,29926,5040
0.01,5.65,2375,12,3.892466410000001,29948,5044
0.01,5.58,2376,12,3.8480387300000003,29966,5048
0.01,5.91,2380,12,4.10769291,30016,5052
0.01,6.07,2383,12,4.21032787,30052,5056
0.01,6.0,2384,12,4.164974470000001,30068,5060
0.01,6.04,2386,12,4.1966420300000005,30098,5064
0.01,6.04,2388,12,4.18263205,30120,5068
0.01,5.92,2390,12,4.09898668,30146,5072
0.01,6.17,2394,12,4.282714380000001,30189,5076
0.01,6.16,2395,12,4.25691551,30210,5080
0.01,5.9,2396,12,4.05535527,30220,5084
0.01,5.66,2397,12,3.86194836,30233,5088
0.01,5.65,2399,12,3.84335308,30250,5092
0.01,5.68,2401,12,3.8647116699999993,30277,5096
0.01,5.65,2402,12,3.83254232,30292,5100
0.01,5.72,2404,12,3.90596124,30322,5104
0.01,5.68,2405,12,3.8691233499999993,30332,5108
0.01,5.84,2408,12,3.987525449999999,30373,5112
0.01,6.03,2411,12,4.139278569999999,30407,5116
0.01,6.13,2414,12,4.20844517,30440,5120
0.01,6.2,2417,12,4.2981686,30478,5124
0.01,6.23,2418,12,4.31433853,30500,5128
0.01,6.31,2420,12,4.35706068,30525,5132
0.01,6.4,2422,12,4.43456455,30550,5136
0.01,6.63,2425,12,4.61769824,30589,5140
0.01,6.62,2427,12,4.62869966,30610,5144
0.01,6.69,2429,12,4.67933477,30635,5148
0.01,6.4,2431,12,4.45453046,30656,5152
0.01,6.22,2432,12,4.31612176,30674,5156
0.01,6.25,2434,12,4.343302199999999,30693,5160
0.01,6.16,2435,12,4.271710639999999,30714,5164
0.01,6.2,2437,12,4.30297095,30740,5168
0.01,6.1,2439,12,4.2321431899999995,30756,5172
0.01,5.89,2440,12,4.068836010000001,30778,5176
0.01,5.83,2442,12,4.035854760000001,30793,5180
0.01,6.08,2444,12,4.252670179999999,30828,5184
0.01,6.1,2446,12,4.26491886,30843,5188
0.01,6.26,2448,12,4.406448269999999,30876,5192
0.01,6.19,2450,12,4.34610388,30896,5196
0.01,6.2,2451,12,4.356432119999999,30912,5200
0.01,6.15,2453,12,4.296829919999999,30937,5204
0.01,6.2,2454,12,4.32761748,30952,5208
0.01,5.98,2456,12,4.17409473,30971,5212
0.01,5.81,2457,12,4.03516836,30988,5216
0.01,5.77,2460,12,4.0205626,31017,5220
0.01,5.74,2462,12,3.9590453300000004,31052,5224
0.01,5.68,2464,12,3.9088171000000007,31068,5228
0.01,5.68,2466,12,3.9114444300000004,31093,5232
0.01,5.63,2467,12,3.8670838099999996,31113,5236
0.01,5.42,2469,12,3.70329564,31131,5240
0.01,5.42,2470,12,3.7087448600000013,31152,5244
0.01,5.31,2471,12,3.6200583200000005,31166,5248
0.01,5.34,2473,12,3.6342283799999997,31190,5252
0.01,5.31,2474,12,3.60265243,31205,5256
0.01,5.4,2477,12,3.66329401,31233,5260
0.01,5.34,2478,12,3.6000005400000004,31248,5264
0.01,5.21,2479,12,3.50861762,31261,5268
0.01,5.21,2480,12,3.5037708199999997,31277,5272
0.01,5.27,2482,12,3.54890382,31305,5276
0.01,5.34,2484,12,3.5978405799999997,31327,5280
0.01,5.18,2486,12,3.46192741,31346,5284
0.01,5.16,2487,12,3.4536590599999992,31359,5288
0.01,5.04,2488,12,3.3565370899999993,31380,5292
0.01,4.98,2490,12,3.3177329899999997,31394,5296
0.01,5.18,2492,12,3.4504245499999997,31430,5300
0.01,5.18,2494,12,3.4742244400000004,31455,5304
0.01,5.32,2497,12,3.5891607800000003,31484,5308
0.01,5.26,2498,12,3.5372906299999998,31497,5312
0.01,5.29,2499,12,3.5565396,31517,5316
0.01,5.46,2503,12,3.67712313,31563,5320
0.01,5.39,2505,12,3.6304240000000005,31591,5324
