rollout/ep_len_mean,train/n_updates,train/loss,time/total_timesteps,rollout/exploration_rate,train/learning_rate,time/time_elapsed,time/fps,rollout/ep_rew_mean,time/episodes
4.5,16,0.06336880009621382,18,0.9986500000000003,0.00063,1,11,2.9284885000000003,4
5.875,44,0.01573732029646635,47,0.9964750000000002,0.00063,4,11,3.855195125,8
5.666666666666667,64,0.014698115177452564,68,0.9948999999999999,0.00063,5,11,3.8300079166666667,12
5.625,88,0.008504921570420265,90,0.99325,0.00063,7,11,3.9180451874999997,16
5.95,116,0.0016139867366291583,119,0.9910749999999998,0.00063,10,11,4.12444425,20
5.833333333333333,136,0.0012535240093711764,140,0.9895000000000003,0.00063,12,11,4.003745375,24
7.821428571428571,216,0.0013085419923299924,219,0.9835749999999999,0.00063,18,11,5.5015046071428575,28
7.4375,236,0.0028289257897995412,238,0.9821499999999996,0.00063,20,11,5.18484965625,32
7.75,276,0.025549326557666063,279,0.9790750000000004,0.00063,23,11,5.451135638888889,36
7.55,300,0.010098170372657478,302,0.9773499999999998,0.00063,25,11,5.2731110999999995,40
7.363636363636363,320,0.007934058434329927,324,0.9756999999999998,0.00063,27,11,5.131415659090909,44
7.375,352,0.006690371432341635,354,0.9734500000000001,0.00063,30,11,5.152900208333333,48
7.230769230769231,372,0.008941282285377383,376,0.9718000000000001,0.00063,32,11,5.017335923076923,52
6.946428571428571,388,0.006366820074617863,389,0.9708250000000004,0.00063,33,11,4.800154964285714,56
6.783333333333333,404,0.007054495275951922,407,0.9694749999999999,0.00063,34,11,4.699367883333334,60
6.5625,416,0.011881924699991941,420,0.9685000000000001,0.00063,36,11,4.538048953125,64
6.455882352941177,436,0.01145121711306274,439,0.9670749999999999,0.00063,37,11,4.46618105882353,68
6.569444444444445,472,0.006606274517253041,473,0.9645249999999999,0.00063,40,11,4.532281333333334,72
6.552631578947368,496,0.005645586643368006,498,0.9626500000000001,0.00063,42,11,4.540591447368421,76
6.35,504,0.13308272510766983,508,0.9619000000000002,0.00063,43,11,4.3764489,80
6.369047619047619,532,0.0310825202614069,535,0.9598750000000003,0.00063,45,11,4.387331416666666,84
