time/iterations,rollout/ep_len_mean,train/n_updates,train/entropy_loss,time/total_timesteps,train/learning_rate,time/time_elapsed,train/value_loss,time/fps,rollout/ep_rew_mean,train/explained_variance,train/policy_loss
100,16.17,99,-0.26125794649124146,4000,0.000797132,51,10.514185905456543,77,10.832387690000001,0.018079757690429688,-0.22458525002002716
200,20.15,199,-0.08712755143642426,8000,0.000763932,102,26.601110458374023,78,13.6412913,0.0003381967544555664,-0.01648348942399025
300,19.76,299,-0.1083361878991127,12000,0.000730732,153,20.55721664428711,78,13.390375489999997,0.05302327871322632,0.0013397972797974944
400,16.85,399,-0.07073129713535309,16000,0.0006975320000000001,205,23.703044891357422,77,11.194775850000003,0.12142765522003174,-0.00900874100625515
500,17.77,499,-0.06286174803972244,20000,0.000664332,257,30.16986656188965,77,11.811269730000001,-0.009065628051757812,0.14657391607761383
600,16.91,599,-0.035368628799915314,24000,0.000631132,309,22.871829986572266,77,11.221227539999997,0.10022717714309692,-0.004341535270214081
700,17.93,699,-0.03516726940870285,28000,0.0005979319999999999,360,41.01972198486328,77,11.92055035,0.10088753700256348,-0.010559327900409698
800,18.35,799,-0.04959305375814438,32000,0.000564732,411,25.69939613342285,77,12.21690819,0.08071345090866089,0.4485601782798767
900,18.05,899,-0.06693192571401596,36000,0.000531532,463,23.097036361694336,77,12.041249950000001,-0.10072112083435059,-0.002891574054956436
1000,17.28,999,-0.04859117418527603,40000,0.0004983320000000001,515,6.6539812088012695,77,11.408886200000001,0.325958788394928,0.006762319710105658
1100,18.47,1099,-0.05717875435948372,44000,0.000465132,567,27.761423110961914,77,12.418364929999997,0.14484542608261108,-0.010144541040062904
1200,18.77,1199,-0.05246788263320923,48000,0.000431932,618,25.837921142578125,77,12.507631530000001,0.04021960496902466,-0.003669471014291048
1300,19.84,1299,-0.04640207439661026,52000,0.00039873200000000006,670,13.74310302734375,77,13.424008579999995,0.14349204301834106,0.004551683086901903
1400,15.9,1399,-0.08938060700893402,56000,0.000365532,722,8.136907577514648,77,10.470194369999996,0.15900713205337524,0.008175931870937347
1500,17.07,1499,-0.10388749837875366,60000,0.00033233199999999996,773,17.14738655090332,77,11.420339980000001,0.3096332550048828,-0.03579534962773323
1600,16.22,1599,-0.05259416252374649,64000,0.000299132,825,4.516909599304199,77,10.806599170000002,0.22048485279083252,0.011514224112033844
1700,17.42,1699,-0.05842707306146622,68000,0.00026593200000000003,876,9.796826362609863,77,11.630403259999998,0.2312319278717041,0.010095413774251938
1800,17.33,1799,-0.05360338091850281,72000,0.00023273199999999998,928,15.819300651550293,77,11.456990629999998,0.2109135389328003,0.2181248962879181
1900,18.45,1899,-0.05316762998700142,76000,0.00019953199999999996,979,9.152399063110352,77,12.257038730000001,0.2117965817451477,0.01448473148047924
2000,18.59,1999,-0.06171315163373947,80000,0.00016633200000000002,1031,7.049454689025879,77,12.464577369999999,0.46254032850265503,0.03940106928348541
2100,17.57,2099,-0.05581602454185486,84000,0.000133132,1082,9.674812316894531,77,11.804596969999999,0.4812939167022705,0.012674691155552864
2200,16.59,2199,-0.05545896291732788,88000,9.993199999999996e-05,1133,10.79715347290039,77,10.942384540000003,0.3304983377456665,0.3743595480918884
2300,17.83,2299,-0.05111889913678169,92000,6.673200000000002e-05,1185,27.662372589111328,77,11.920569719999996,0.3893631100654602,-0.10650718212127686
2400,17.44,2399,-0.053433310240507126,96000,3.353199999999999e-05,1236,15.5629301071167,77,11.614108689999998,0.48766887187957764,-0.00536315655335784
2500,18.4,2499,-0.05295064300298691,100000,3.3199999999996343e-07,1287,28.33090591430664,77,12.241307039999997,0.2728804349899292,-0.022837970405817032
