time/iterations,rollout/ep_len_mean,train/n_updates,train/entropy_loss,time/total_timesteps,train/learning_rate,time/time_elapsed,train/value_loss,time/fps,rollout/ep_rew_mean,train/explained_variance,train/policy_loss
100,19.56,99,-0.17623046040534973,4000,0.000797132,45,15.875310897827148,88,13.251796809999998,-0.004940390586853027,0.866657555103302
200,16.26,199,-0.17191889882087708,8000,0.000763932,90,11.975502014160156,88,10.806711219999997,-0.0007952451705932617,0.12227390706539154
300,20.23,299,-0.37444132566452026,12000,0.000730732,135,4.33052921295166,88,13.72829075,0.0524139404296875,0.41362103819847107
400,16.39,399,-0.46093234419822693,16000,0.0006975320000000001,180,4.912877082824707,88,10.85611298,-0.23882150650024414,1.2614737749099731
500,18.55,499,-0.1566489040851593,20000,0.000664332,226,54.534385681152344,88,12.510688009999997,-0.1447758674621582,-1.2331842184066772
600,20.54,599,-0.18095937371253967,24000,0.000631132,271,9.512873649597168,88,13.859629640000001,-0.001813054084777832,0.15334630012512207
700,19.09,699,-0.1101328581571579,28000,0.0005979319999999999,316,11.625873565673828,88,12.79434825,0.34815746545791626,0.10462896525859833
800,18.89,799,-0.08427099883556366,32000,0.000564732,361,21.935100555419922,88,12.712079260000001,0.20107406377792358,-2.4296422004699707
900,18.31,899,-0.07488145679235458,36000,0.000531532,407,23.410930633544922,88,12.270597249999994,-0.030417442321777344,-0.0036700847558677197
1000,17.71,999,-0.09656137228012085,40000,0.0004983320000000001,453,10.943138122558594,88,11.740323889999997,0.6646467447280884,0.46283310651779175
1100,19.27,1099,-0.06613675504922867,44000,0.000465132,498,13.800593376159668,88,12.96647154,0.3452610969543457,0.009086239151656628
1200,17.91,1199,-0.04003923386335373,48000,0.000431932,544,12.008444786071777,88,11.89269431,0.3257673382759094,0.0014814615715295076
1300,20.16,1299,-0.04282423108816147,52000,0.00039873200000000006,589,42.61878204345703,88,13.55685898,0.2847152352333069,-0.01662875898182392
1400,19.46,1399,-0.03758992999792099,56000,0.000365532,634,22.016658782958984,88,13.112796880000001,-0.014192700386047363,0.003898924682289362
1500,19.62,1499,-0.035422563552856445,60000,0.00033233199999999996,680,9.116060256958008,88,13.232887889999999,0.5469735860824585,0.006326786242425442
1600,18.27,1599,-0.030130619183182716,64000,0.000299132,725,6.028309345245361,88,12.22147562,0.08777731657028198,0.007150763180106878
1700,21.05,1699,-0.026357075199484825,68000,0.00026593200000000003,770,34.06542205810547,88,14.19949125,0.1702219843864441,-0.0071335420943796635
1800,20.33,1799,-0.02624758519232273,72000,0.00023273199999999998,815,24.498767852783203,88,13.665933849999998,0.33989161252975464,-3.5477023124694824
1900,18.2,1899,-0.032123468816280365,76000,0.00019953199999999996,860,15.11949348449707,88,12.139907609999998,0.2607949376106262,-0.003238509874790907
2000,18.92,1999,-0.03230908885598183,80000,0.00016633200000000002,905,10.148797035217285,88,12.676646049999999,0.15739822387695312,0.3206312656402588
2100,22.25,2099,-0.03617185354232788,84000,0.000133132,951,15.145553588867188,88,14.979273979999995,0.1253223419189453,0.008049977011978626
2200,19.81,2199,-0.04286768287420273,88000,9.993199999999996e-05,996,12.841329574584961,88,13.346382709999999,0.3312324285507202,0.5345892906188965
2300,20.27,2299,-0.04619564488530159,92000,6.673200000000002e-05,1041,35.12229919433594,88,13.67399219,0.16320562362670898,0.05350214242935181
2400,19.34,2399,-0.044714003801345825,96000,3.353199999999999e-05,1086,18.22821807861328,88,13.073887489999997,0.3407893776893616,0.0016436830628663301
2500,20.0,2499,-0.04515182599425316,100000,3.3199999999996343e-07,1131,17.796710968017578,88,13.46305185,0.32041460275650024,0.0004396190051920712
