rollout/ep_len_mean,train/n_updates,train/loss,time/total_timesteps,rollout/exploration_rate,train/learning_rate,time/time_elapsed,time/fps,rollout/ep_rew_mean,time/episodes
6.5,24,0.054122029803693295,26,0.9980499999999997,0.00063,2,10,4.96690575,4
5.75,44,0.05733745638281107,46,0.9965499999999998,0.00063,4,10,4.088085625,8
5.583333333333333,64,0.06201543752104044,67,0.9949750000000004,0.00063,6,10,3.9220017499999997,12
6.0,92,0.054296369664371014,96,0.9928000000000002,0.00063,9,10,4.237250625,16
5.55,108,0.05645480286329985,111,0.9916749999999995,0.00063,10,10,3.9107214500000005,20
5.333333333333333,124,0.053340778686106205,128,0.9904000000000004,0.00063,12,10,3.7040892500000004,24
5.928571428571429,164,0.04144248180091381,166,0.98755,0.00063,15,10,4.146843464285714,28
5.875,184,0.03558206791058183,188,0.9859,0.00063,17,10,4.11445759375,32
6.25,224,0.04134746454656124,225,0.9831250000000002,0.00063,21,10,4.348323694444445,36
6.15,244,0.03174544544890523,246,0.9815499999999999,0.00063,23,10,4.260299625,40
6.068181818181818,264,0.16653049364686012,267,0.9799750000000004,0.00063,25,10,4.181557954545454,44
6.145833333333333,292,0.12635216861963272,295,0.9778749999999999,0.00063,27,10,4.249706104166666,48
6.019230769230769,312,0.13566378876566887,313,0.9765250000000002,0.00063,29,10,4.123783269230769,52
6.0,332,0.11389839462935925,336,0.9747999999999998,0.00063,31,10,4.104549678571429,56
5.816666666666666,348,0.13178208097815514,349,0.973825,0.00063,32,10,3.9456396833333334,60
6.0625,384,0.10970357991755009,388,0.9709000000000001,0.00063,36,10,4.119676625,64
6.0588235294117645,408,0.10742903687059879,412,0.9690999999999999,0.00063,38,10,4.116857147058824,68
6.013888888888889,432,0.0896487906575203,433,0.9675250000000004,0.00063,40,10,4.088512277777777,72
6.131578947368421,464,0.10018017143011093,466,0.96505,0.00063,43,10,4.1704372763157895,76
6.0875,484,0.11300350353121758,487,0.9634749999999996,0.00063,45,10,4.1466610625,80
