time/iterations,rollout/ep_len_mean,time/time_elapsed,time/fps,rollout/ep_rew_mean,time/total_timesteps,train/clip_fraction,train/clip_range,train/policy_gradient_loss,train/entropy_loss,train/learning_rate,train/value_loss,train/explained_variance,train/n_updates,train/loss,train/approx_kl
11,8.25,16260,0,5.429702980000001,11264,0.185791015625,0.08976,-0.0038528824516106397,-1.3382736518979073,0.0002244,13.653294086456299,0.01962125301361084,40,7.371577262878418,0.0051344163
12,10.82,17363,0,7.23820461,12288,0.134033203125,0.08873600000000001,-0.0003290206368546933,-1.3427621349692345,0.00022184,10.735566973686218,-0.08798360824584961,44,5.0740861892700195,0.0019310536
13,11.54,18433,0,7.709909069999998,13312,0.352783203125,0.08771200000000001,0.007632627704879269,-1.2208823040127754,0.00021928,13.743656933307648,0.017804741859436035,48,6.439485549926758,0.0013993267
14,10.36,19664,0,6.784106920000002,14336,0.322265625,0.086688,0.00923826708458364,-1.2059611678123474,0.00021672,15.704972922801971,0.013537347316741943,52,8.033882141113281,0.0020261195
15,11.19,20815,0,7.39984162,15360,0.15869140625,0.08566400000000002,0.0036844299756921828,-1.1894210875034332,0.00021416000000000002,16.26451200246811,0.009827673435211182,56,8.487295150756836,0.006468823
16,11.7,21870,0,7.779981729999999,16384,0.169677734375,0.08464,-0.0024093090905807912,-1.0810087695717812,0.00021160000000000002,18.22369360923767,0.023646950721740723,60,9.722991943359375,0.0036297701
17,11.53,22957,0,7.65741296,17408,0.236328125,0.08361600000000001,0.00254944124026224,-1.1253479048609734,0.00020904000000000002,18.347453474998474,0.03428030014038086,64,9.173182487487793,0.0044418518
18,12.11,24123,0,8.19806535,18432,0.188232421875,0.082592,0.001715705802780576,-1.10162865370512,0.00020648,18.83798038959503,0.0940549373626709,68,10.03157901763916,0.0021997588
19,11.9,25146,0,7.9039658699999995,19456,0.175537109375,0.081568,-0.0002382448874413967,-1.0320937596261501,0.00020391999999999999,23.313881993293762,0.030522584915161133,72,11.386201858520508,0.0024293563
20,14.02,26120,0,9.445164369999999,20480,0.065673828125,0.080544,0.0016376776620745659,-1.0815346166491508,0.00020135999999999998,20.29698348045349,0.07184654474258423,76,10.619406700134277,0.000721361
21,14.02,26983,0,9.49553833,21504,0.1572265625,0.07952000000000001,-0.0007175912614911795,-1.043444886803627,0.0001988,20.10498809814453,-0.025678038597106934,80,9.424633026123047,0.0029468015
22,11.41,27942,0,7.572818679999999,22528,0.188232421875,0.07849600000000001,0.0050693337398115546,-0.9893349148333073,0.00019624,26.53591215610504,0.040247440338134766,84,12.356888771057129,0.0038208344
23,13.64,28884,0,9.13697764,23552,0.090576171875,0.077472,0.005503384047187865,-1.0064059607684612,0.00019368,26.919411540031433,0.012785792350769043,88,13.705755233764648,0.0017563577
24,14.94,29731,0,9.98959967,24576,0.200927734375,0.07644800000000002,-0.0023192621883936226,-0.8969736956059933,0.00019112000000000003,24.20915675163269,0.011332929134368896,92,12.06554126739502,0.010895589
25,16.97,30562,0,11.413903970000002,25600,0.030029296875,0.075424,0.0008390367001993582,-0.8513924106955528,0.00018856,25.111395955085754,0.05439215898513794,96,12.259185791015625,0.00065128104
26,17.98,31328,0,12.142885149999998,26624,0.18994140625,0.07440000000000001,0.0005225418426562101,-0.8069508969783783,0.000186,29.014177322387695,0.060004472732543945,100,14.004827499389648,0.001670229
27,16.77,32255,0,11.221638070000001,27648,0.122802734375,0.073376,0.0032588145695626736,-0.8074863031506538,0.00018344,29.858354091644287,-0.022159695625305176,104,13.343670845031738,0.005754442
28,17.31,33006,0,11.635123569999998,28672,0.10400390625,0.072352,0.004595070669893175,-0.822265163064003,0.00018088,28.07867741584778,0.0265844464302063,108,13.971346855163574,0.0016726586
29,17.78,33740,0,11.987760459999997,29696,0.149658203125,0.071328,0.0013580849627032876,-0.7272494062781334,0.00017832000000000001,28.62828540802002,0.03465569019317627,112,13.541529655456543,0.0030554587
30,18.15,34507,0,12.258253449999998,30720,0.10693359375,0.070304,0.0009612263238523155,-0.714295819401741,0.00017576,32.65874624252319,0.035498201847076416,116,15.757003784179688,0.0018445664
31,17.11,35226,0,11.60472947,31744,0.113525390625,0.06928000000000001,0.002136698632966727,-0.7144032157957554,0.00017320000000000004,33.62143361568451,0.16205745935440063,120,18.03672981262207,0.0037046426
32,18.54,35832,0,12.578975909999999,32768,0.13720703125,0.06825600000000001,0.006187990991747938,-0.7151130810379982,0.00017064,39.25927472114563,0.12303704023361206,124,17.44379997253418,0.0032607988
