time/iterations,rollout/ep_len_mean,time/time_elapsed,time/fps,rollout/ep_rew_mean,time/total_timesteps,train/clip_fraction,train/clip_range,train/policy_gradient_loss,train/entropy_loss,train/learning_rate,train/value_loss,train/explained_variance,train/n_updates,train/loss,train/approx_kl
1,4.55,188,86,3.04057522,16384,,,,,,,,,,
2,6.14,378,86,4.133455769999999,32768,0.2825775146484375,0.2,-0.026371087454435838,-1.5945159693947062,0.0003,5.548072579782456,0.0009821057319641113,4,2.221776247024536,0.016221749
3,7.47,567,86,4.9675992099999995,49152,0.2870025634765625,0.2,-0.028137938240888616,-1.5512566943652928,0.0003,7.73275224189274,0.10407960414886475,8,3.3922688961029053,0.016203158
4,7.84,755,86,5.2955640399999995,65536,0.2412109375,0.2,-0.023425522244451713,-1.4948083797935396,0.0003,10.56086502270773,0.15077733993530273,12,3.3241801261901855,0.01376676
5,8.42,944,86,5.507617760000001,81920,0.2131195068359375,0.2,-0.020286777503542908,-1.4263453404419124,0.0003,14.556873405352235,0.17314839363098145,16,5.464290618896484,0.015158402
6,11.7,1132,86,7.79380761,98304,0.16363525390625,0.2,-0.01624508392910684,-1.3410469648661092,0.0003,17.817091937642545,0.18968451023101807,20,7.65138053894043,0.013623965
7,10.22,1319,86,6.703766630000001,114688,0.134857177734375,0.2,-0.01346515056957287,-1.2283998210914433,0.0003,23.821073832921684,0.23143184185028076,24,8.111166000366211,0.014228115
