time/iterations,rollout/ep_len_mean,time/time_elapsed,time/fps,rollout/ep_rew_mean,time/total_timesteps,train/clip_fraction,train/clip_range,train/policy_gradient_loss,train/entropy_loss,train/learning_rate,train/value_loss,train/explained_variance,train/n_updates,train/loss,train/approx_kl
16,10.23,18181,0,6.832761480000001,16384,0.22705078125,0.08464,-0.0021358388767112046,-1.2087294980883598,0.00021160000000000002,21.49543285369873,0.028031885623931885,60,9.850992202758789,0.0044395556
17,12.45,18198,0,8.44861149,17408,0.138671875,0.08361600000000001,0.0022482756612589583,-1.2019290775060654,0.00020904000000000002,18.086384296417236,0.06835347414016724,64,8.575651168823242,0.005581934
18,14.52,18215,1,9.9536277,18432,0.122802734375,0.082592,-0.0005794489989057183,-1.1119935065507889,0.00020648,22.26711630821228,0.0288546085357666,68,12.283304214477539,0.0019384664
19,14.78,18233,1,10.07638439,19456,0.267822265625,0.081568,0.005708110853447579,-1.0387310571968555,0.00020391999999999999,26.33362579345703,0.0954587459564209,72,13.543440818786621,0.00067749055
20,13.79,18250,1,9.31450016,20480,0.18115234375,0.080544,-0.00359203593689017,-1.0883541777729988,0.00020135999999999998,27.08509910106659,-0.022476911544799805,76,13.915019035339355,0.004211957
21,13.99,18266,1,9.50558126,21504,0.190673828125,0.07952000000000001,0.006697892444208264,-1.0705480724573135,0.0001988,24.65338885784149,0.030154705047607422,80,12.10622501373291,0.010372285
22,14.26,18283,1,9.63354402,22528,0.047607421875,0.07849600000000001,0.0010242133575957268,-1.0090691410005093,0.00019624,23.128472805023193,0.051621317863464355,84,11.39722728729248,0.00025431486
23,13.63,18300,1,9.228539149999998,23552,0.16015625,0.077472,0.0017948001695913263,-1.0345277860760689,0.00019368,24.008872985839844,0.00681990385055542,88,12.076089859008789,0.00095425075
24,14.17,18316,1,9.5110105,24576,0.095947265625,0.07644800000000002,-0.0009244946704711765,-0.9877149164676666,0.00019112000000000003,25.208383917808533,0.11706632375717163,92,11.192304611206055,0.010717063
25,14.68,18333,1,9.8575459,25600,0.0888671875,0.075424,5.929346662014723e-05,-0.9314164891839027,0.00018856,26.456610798835754,-0.021456480026245117,96,12.26738452911377,0.004259358
26,15.43,18349,1,10.46963213,26624,0.099609375,0.07440000000000001,-0.00020137784304097295,-0.9035500474274158,0.000186,26.98584508895874,0.014368951320648193,100,11.854301452636719,0.0030485068
27,17.99,18366,1,12.329355329999999,27648,0.11083984375,0.073376,0.0011093038046965376,-0.9011774212121964,0.00018344,26.50314772129059,-0.020676136016845703,104,11.898350715637207,0.0038726588
28,19.61,18382,1,13.370876019999999,28672,0.2109375,0.072352,0.004052033473271877,-0.8502025343477726,0.00018088,29.59399962425232,0.07557213306427002,108,14.591279983520508,0.00020309014
29,17.64,18399,1,11.92437697,29696,0.02587890625,0.071328,-0.0006976273143664002,-0.8738447800278664,0.00017832000000000001,24.512855410575867,0.14374732971191406,112,11.388561248779297,0.0004981906
30,16.93,18414,1,11.512439659999998,30720,0.01611328125,0.070304,0.0007952528831083328,-0.8664419539272785,0.00017576,27.76578688621521,0.1690555214881897,116,12.905346870422363,0.0012199748
31,17.44,18430,1,11.895223829999997,31744,0.0810546875,0.06928000000000001,-0.0004996721108909696,-0.8627503104507923,0.00017320000000000004,27.530258536338806,0.2684473395347595,120,12.639486312866211,0.0021248825
32,15.6,18447,1,10.534787949999998,32768,0.156494140625,0.06825600000000001,0.001094776118407026,-0.8297005482017994,0.00017064,36.4401273727417,0.23204797506332397,124,16.700096130371094,0.0028652318
33,16.01,18463,1,10.731106339999998,33792,0.100341796875,0.067232,-0.0017122402496170253,-0.8474750444293022,0.00016808,31.13683569431305,0.23338043689727783,128,16.37396812438965,0.0018640647
34,18.17,18479,1,12.235697679999998,34816,0.021728515625,0.066208,-0.0005580004944931716,-0.8051737435162067,0.00016552,26.967349648475647,0.24618345499038696,132,13.271097183227539,0.00073085655
35,18.07,18495,1,12.191971340000002,35840,0.01318359375,0.065184,0.0002805153781082481,-0.8155205883085728,0.00016296,26.857418298721313,0.25232237577438354,136,12.691633224487305,0.00024784484
36,19.47,18511,1,13.201928760000003,36864,0.01513671875,0.06416,-0.0004850973200518638,-0.7922794632613659,0.0001604,22.044716477394104,0.3549731373786926,140,11.41592788696289,0.001412736
37,15.91,18527,2,10.68210998,37888,0.063232421875,0.063136,0.0009877906268229708,-0.7946754172444344,0.00015784,25.940325021743774,0.2993629574775696,144,11.245429039001465,0.0017343202
38,16.91,18543,2,11.416238549999996,38912,0.02734375,0.062112,0.001857371287769638,-0.8028528280556202,0.00015528000000000002,25.180373191833496,0.40542924404144287,148,12.707200050354004,0.00096064946
39,16.9,18560,2,11.46489079,39936,0.0146484375,0.061088,-0.00043907598592340946,-0.7778438702225685,0.00015272,26.05371618270874,0.4330766201019287,152,11.614715576171875,0.0010809659
40,16.61,18576,2,11.225183899999998,40960,0.088134765625,0.060064000000000006,0.0009530726238153875,-0.7979928739368916,0.00015016,26.070240020751953,0.3595636487007141,156,10.838876724243164,0.0010477391
41,17.75,18593,2,12.045059860000002,41984,0.01416015625,0.05904000000000001,0.0012185938830953091,-0.7687997110188007,0.0001476,25.863062739372253,0.401323139667511,160,11.603519439697266,0.000780259
42,18.92,18609,2,12.892104179999999,43008,0.011474609375,0.058016000000000005,-0.00010305771138519049,-0.764640249311924,0.00014504,23.85804831981659,0.41413748264312744,164,11.15719223022461,0.0004177523
43,19.58,18625,2,13.31533508,44032,0.015380859375,0.056992,5.624140612781048e-05,-0.7766126208007336,0.00014248,25.55989110469818,0.2918967604637146,168,13.11955738067627,0.00024112879
44,18.63,18641,2,12.57820649,45056,0.07080078125,0.055968,-0.0004495925095397979,-0.7707835473120213,0.00013992,21.824495673179626,0.41248786449432373,172,9.805196762084961,0.0007080517
45,18.67,18658,2,12.65190252,46080,0.01025390625,0.05494399999999999,0.0006641301879426464,-0.7814457938075066,0.00013735999999999997,20.83699381351471,0.39759182929992676,176,9.368302345275879,0.00051056856
46,19.64,18675,2,13.406337650000001,47104,0.0595703125,0.05392,0.00013971365115139633,-0.7780961394309998,0.0001348,20.33687961101532,0.35490256547927856,180,9.9462251663208,0.0012452337
47,19.78,18691,2,13.47943176,48128,0.057373046875,0.052896,0.001181105719297193,-0.768596138805151,0.00013224,24.043638944625854,0.42823272943496704,184,8.786791801452637,0.0027091086
48,16.79,18708,2,11.304292300000002,49152,0.009521484375,0.05187200000000001,0.000636563723674044,-0.7518396563827991,0.00012968000000000002,21.527560830116272,0.5113979578018188,188,9.577247619628906,0.00012114202
49,16.02,18725,2,10.70909423,50176,0.017333984375,0.050848000000000004,0.0009976010769605637,-0.7820486947894096,0.00012712000000000002,19.127551913261414,0.45452648401260376,192,9.32265853881836,0.00068929733
50,17.4,18742,2,11.61811905,51200,0.01123046875,0.04982400000000001,0.00014812735025770962,-0.7729763723909855,0.00012456000000000001,23.03591799736023,0.4132154583930969,196,11.502266883850098,0.00014484965
51,17.21,18759,2,11.60196679,52224,0.1396484375,0.0488,0.0008361317159142345,-0.7769169881939888,0.000122,24.469075798988342,0.3970326781272888,200,12.806708335876465,0.0017182943
52,17.82,18775,2,12.036020670000003,53248,0.08935546875,0.047776,0.0007080410432536155,-0.7777501828968525,0.00011944,19.952431678771973,0.3762161135673523,204,8.983012199401855,0.0010090437
53,18.62,18792,2,12.51350294,54272,0.0771484375,0.04675200000000001,-0.0011015956697519869,-0.7904668189585209,0.00011688000000000002,19.62501871585846,0.5161648988723755,208,10.51304817199707,0.0012354811
54,17.85,18809,2,11.976732029999999,55296,0.0185546875,0.045728000000000005,-0.0009771421027835459,-0.7858944423496723,0.00011432,19.331452250480652,0.4338381886482239,212,8.939891815185547,0.00050619507
55,20.3,18825,2,13.79764384,56320,0.018798828125,0.044704,0.00042086755274794996,-0.7518805339932442,0.00011176,20.32825005054474,0.5221260786056519,216,8.499039649963379,0.0005150985
56,21.32,18842,3,14.50476097,57344,0.015380859375,0.04368,0.0005007362924516201,-0.7271605432033539,0.0001092,25.54337167739868,0.4850064516067505,220,13.810691833496094,0.0010068637
57,20.69,18859,3,13.98520201,58368,0.033935546875,0.042656000000000006,-0.0003885700352839194,-0.7173438370227814,0.00010664000000000001,24.72248387336731,0.5125102400779724,224,11.984087944030762,0.00041094737
58,20.25,18875,3,13.71132971,59392,0.01171875,0.041632,0.0011028164299204946,-0.7303787432610989,0.00010408,26.47330129146576,0.45530009269714355,228,12.005144119262695,0.0005433769
59,19.76,18891,3,13.399957879999997,60416,0.01025390625,0.040608000000000005,0.0005058003880549222,-0.7105347439646721,0.00010152,30.863993644714355,0.5567014217376709,232,11.901450157165527,0.00036896946
60,20.66,18908,3,14.09184084,61440,0.02099609375,0.039584,-0.00039383646799251437,-0.7015156075358391,9.896e-05,28.16988217830658,0.4685315489768982,236,14.191045761108398,0.00030640187
61,20.34,18924,3,13.873780760000002,62464,0.008056640625,0.03856000000000001,0.0002450225001666695,-0.6919474937021732,9.640000000000001e-05,26.743303894996643,0.5909929871559143,240,13.019716262817383,0.0002815156
62,18.37,18940,3,12.39134216,63488,0.0185546875,0.03753600000000001,0.0003969134486396797,-0.698651883751154,9.384000000000001e-05,31.661757707595825,0.39401859045028687,244,14.684938430786133,0.00034724438
63,18.11,18958,3,12.29582779,64512,0.015869140625,0.036512,0.0003371536440681666,-0.7057104706764221,9.128000000000001e-05,28.02458393573761,0.5756503343582153,248,14.908540725708008,0.0005076906
64,19.33,18974,3,13.101241280000002,65536,0.0361328125,0.035488,0.0004355419659987092,-0.7174681909382343,8.871999999999999e-05,24.178951382637024,0.5611733198165894,252,12.763251304626465,0.00036285294
65,18.75,18991,3,12.62580881,66560,0.120361328125,0.034463999999999995,0.00012900610454380512,-0.7187715843319893,8.615999999999999e-05,27.98638939857483,0.49602633714675903,256,12.640358924865723,0.0006701596
66,20.27,19007,3,13.701189589999998,67584,0.0693359375,0.033440000000000004,-0.00017882706015370786,-0.7094484008848667,8.360000000000001e-05,26.04922330379486,0.5387967824935913,260,12.510183334350586,0.00029775652
67,22.36,19023,3,15.199481360000002,68608,0.04443359375,0.032416,-0.00025328956326120533,-0.7114683650434017,8.104e-05,21.05100643634796,0.6036146879196167,264,11.604961395263672,0.00024358928
68,21.55,19040,3,14.732757880000001,69632,0.010009765625,0.031391999999999996,0.0003844301390927285,-0.7157200239598751,7.848e-05,24.38896906375885,0.4353908896446228,268,11.110852241516113,0.00013342226
69,20.25,19056,3,13.75251531,70656,0.01220703125,0.030367999999999996,0.0016708021721569821,-0.7134738005697727,7.591999999999999e-05,29.03512167930603,0.5235817432403564,272,12.712433815002441,0.00029872335
70,19.42,19072,3,13.09317153,71680,0.097412109375,0.029344000000000005,0.0007459493426722474,-0.7288268133997917,7.336000000000002e-05,28.441356897354126,0.3891376256942749,276,12.912485122680664,0.0007034043
71,18.08,19088,3,12.173858229999997,72704,0.0107421875,0.02832,0.0014375846949405968,-0.7426994107663631,7.08e-05,31.307747960090637,0.4183651804924011,280,14.47921085357666,0.00015935593
72,17.74,19105,3,11.893703159999998,73728,0.169677734375,0.027296,-2.8858776204288006e-06,-0.755163311958313,6.824e-05,24.890627145767212,0.4303121566772461,284,13.201677322387695,0.0007844547
73,17.21,19121,3,11.60564441,74752,0.025146484375,0.026271999999999997,0.002532676124246791,-0.7821173705160618,6.568e-05,23.22092890739441,0.3694060444831848,288,10.148489952087402,0.00046408956
74,17.65,19137,3,12.00414629,75776,0.060546875,0.025248000000000007,0.00016553810564801097,-0.781843189150095,6.312e-05,29.214683055877686,0.28293097019195557,292,12.893290519714355,0.00025382853
75,18.45,19153,4,12.471042989999995,76800,0.144287109375,0.024224000000000002,-0.0003657866036519408,-0.7752043418586254,6.056e-05,21.994896292686462,0.42333078384399414,296,10.276131629943848,0.00045058766
76,18.87,19169,4,12.70727069,77824,0.129150390625,0.0232,-0.0003012954257428646,-0.7649326398968697,5.8e-05,21.160785794258118,0.5058813095092773,300,11.485591888427734,0.00051706674
77,19.43,19186,4,13.156359140000001,78848,0.028564453125,0.022175999999999998,0.000610169576248154,-0.7368597835302353,5.543999999999999e-05,24.552981734275818,0.4917944669723511,304,11.240338325500488,0.00031032757
78,20.73,19202,4,14.108391570000002,79872,0.02783203125,0.021152000000000004,0.0010302561277057976,-0.7413776032626629,5.288000000000001e-05,17.100040793418884,0.5687097311019897,308,8.709742546081543,0.00022580242
79,20.61,19218,4,14.04796,80896,0.10693359375,0.020128000000000004,0.0002656023425515741,-0.7344646416604519,5.0320000000000006e-05,20.422309637069702,0.5736150741577148,312,10.245460510253906,0.00033905456
80,20.31,19235,4,13.86424075,81920,0.01806640625,0.019104,0.00019381174934096634,-0.7138304375112057,4.776e-05,29.195387601852417,0.5026910305023193,316,12.343727111816406,0.0001450234
81,20.41,19252,4,13.853758000000001,82944,0.017822265625,0.018079999999999995,0.0001810582762118429,-0.7251714915037155,4.5199999999999994e-05,26.13810884952545,0.46065884828567505,320,12.429019927978516,5.2472926e-05
82,20.6,19269,4,13.93333851,83968,0.0166015625,0.017056000000000005,-5.2173680160194635e-05,-0.7222758941352367,4.264000000000001e-05,25.715103149414062,0.5633753538131714,324,12.240897178649902,6.8582245e-05
83,20.22,19286,4,13.707432259999997,84992,0.013916015625,0.016032,0.00011538244143594056,-0.7247695215046406,4.008e-05,23.427135586738586,0.5590778589248657,328,9.027972221374512,3.9365492e-05
84,20.13,19303,4,13.54947173,86016,0.099609375,0.015008,0.0011117142857983708,-0.7377859391272068,3.752e-05,24.54020345211029,0.31586575508117676,332,12.464701652526855,0.00053303456
85,20.11,19318,4,13.53877725,87040,0.084228515625,0.013983999999999996,0.00031436854624189436,-0.7651834227144718,3.495999999999999e-05,22.264127135276794,0.5119426250457764,336,11.451737403869629,9.3373295e-05
86,19.67,19335,4,13.351271590000001,88064,0.148193359375,0.012960000000000006,0.0011874919873662293,-0.7409775890409946,3.2400000000000015e-05,22.108712434768677,0.4995540976524353,340,10.273026466369629,0.00027713506
87,17.87,19351,4,12.059275030000002,89088,0.2041015625,0.011936000000000002,0.0013230208132881671,-0.7435425482690334,2.9840000000000006e-05,28.563146591186523,0.3425137400627136,344,13.589157104492188,0.0004969852
88,18.33,19367,4,12.468203619999997,90112,0.110595703125,0.010912,0.0002667972585186362,-0.7495281435549259,2.728e-05,17.679825723171234,0.6076385974884033,348,9.20154857635498,5.485263e-05
89,18.99,19383,4,12.92712004,91136,0.14111328125,0.009887999999999997,0.0015854002122068778,-0.7391204051673412,2.4719999999999994e-05,26.827197432518005,0.4765687584877014,352,11.657954216003418,0.000415885
90,18.13,19400,4,12.28711385,92160,0.017333984375,0.008864000000000006,0.00036261696368455887,-0.7429738715291023,2.2160000000000015e-05,25.628173112869263,0.44873571395874023,356,11.46448040008545,4.254229e-05
91,16.95,19417,4,11.412021240000001,93184,0.0234375,0.007840000000000003,1.3839395251125097e-05,-0.7467220164835453,1.9600000000000005e-05,18.74653172492981,0.5885012745857239,360,9.560166358947754,3.0719093e-05
92,19.82,19433,4,13.45174709,94208,0.17431640625,0.006816,0.0017552724602865055,-0.7619029507040977,1.704e-05,17.011146366596222,0.539961576461792,364,7.595321178436279,0.00021549675
93,17.6,19449,4,11.867434730000003,95232,0.227783203125,0.005791999999999998,0.0008758996846154332,-0.7433510050177574,1.4479999999999994e-05,20.41460132598877,0.49314171075820923,368,10.802345275878906,0.00019052526
94,17.63,19466,4,11.859101759999998,96256,0.103759765625,0.0047679999999999945,0.0007449755212292075,-0.7521704286336899,1.1919999999999986e-05,30.719329953193665,0.41242486238479614,372,16.568405151367188,4.0652114e-05
95,20.28,19482,4,13.753958769999999,97280,0.074462890625,0.003744000000000003,0.00013397377915680408,-0.750553060323,9.360000000000007e-06,22.765950083732605,0.4761844873428345,376,11.854022026062012,9.074982e-06
96,20.08,19499,5,13.573311779999997,98304,0.18505859375,0.00272,0.0004991706955479458,-0.7545669600367546,6.800000000000001e-06,19.43121063709259,0.5413769483566284,380,8.853224754333496,4.468218e-05
97,18.32,19515,5,12.380425970000003,99328,0.258056640625,0.0016959999999999976,0.0007582522230222821,-0.7611214704811573,4.239999999999994e-06,19.47430396080017,0.5143030881881714,384,10.463287353515625,5.218835e-05
98,17.61,19531,5,11.992900359999998,100352,0.2490234375,0.0006719999999999949,0.00028453610138967633,-0.7346843555569649,1.679999999999987e-06,20.89524245262146,0.5666877031326294,388,10.970146179199219,7.965951e-06
