time/iterations,rollout/ep_len_mean,time/time_elapsed,time/fps,rollout/ep_rew_mean,time/total_timesteps,train/clip_fraction,train/clip_range,train/policy_gradient_loss,train/entropy_loss,train/learning_rate,train/value_loss,train/explained_variance,train/n_updates,train/loss,train/approx_kl
13,10.94,16512,0,7.511164429999999,13312,0.361572265625,0.08771200000000001,0.006290892750257626,-1.2462381720542908,0.00021928,23.903485894203186,0.031203866004943848,48,11.751779556274414,0.0010164676
14,11.98,17534,0,8.186975610000001,14336,0.2001953125,0.086688,-0.0035646534815896302,-1.2938292771577835,0.00021672,21.413445115089417,0.05265772342681885,52,10.004987716674805,0.0025325774
15,11.59,18557,0,7.962379970000001,15360,0.314697265625,0.08566400000000002,0.0017136707610916346,-1.2779281213879585,0.00021416000000000002,22.334420680999756,0.08392840623855591,56,11.741304397583008,0.0035276501
16,12.68,19452,0,8.70385373,16384,0.135498046875,0.08464,0.0035955911152996123,-1.2799735441803932,0.00021160000000000002,23.126477003097534,0.09423130750656128,60,10.563161849975586,0.007120948
17,14.47,20395,0,10.06746519,17408,0.221923828125,0.08361600000000001,0.00394929843605496,-1.162456713616848,0.00020904000000000002,27.974000811576843,0.13323485851287842,64,13.512145042419434,0.005614917
18,12.85,21353,0,8.84084317,18432,0.07080078125,0.082592,0.0024457099789287895,-1.1284226328134537,0.00020648,35.68142104148865,0.061143696308135986,68,18.60527229309082,0.0028115013
19,15.05,22152,0,10.376300180000001,19456,0.14306640625,0.081568,-0.00020286490325815976,-1.1313982531428337,0.00020391999999999999,30.938695788383484,0.1827026605606079,72,14.25110912322998,0.0017700419
20,15.55,22998,0,10.811764049999999,20480,0.096923828125,0.080544,0.00019594441982917488,-1.0795777216553688,0.00020135999999999998,37.22398376464844,0.14273583889007568,76,18.194839477539062,0.0025089514
21,13.4,23941,0,9.14847293,21504,0.138427734375,0.07952000000000001,-0.0026903572725132108,-1.0685079395771027,0.0001988,37.730430126190186,0.10523837804794312,80,18.283662796020508,0.0036959092
22,11.75,25108,0,7.979223070000001,22528,0.07861328125,0.07849600000000001,0.0030506793700624257,-1.0916712507605553,0.00019624,37.22386288642883,0.1605282425880432,84,17.054645538330078,0.0027634779
23,13.5,26035,0,9.19727883,23552,0.160400390625,0.077472,0.0006264349212870002,-1.074883222579956,0.00019368,34.77320098876953,0.044658780097961426,88,15.676536560058594,0.0053349975
24,17.11,26785,0,11.831967389999999,24576,0.139404296875,0.07644800000000002,0.00036307628033682704,-1.051612176001072,0.00019112000000000003,29.14968240261078,0.003592073917388916,92,14.392990112304688,0.004076436
25,15.95,27664,0,11.01379889,25600,0.099365234375,0.075424,0.004494605447689537,-1.0210170671343803,0.00018856,31.059663772583008,0.03925901651382446,96,16.13393783569336,0.0021080775
26,13.27,28639,0,9.01892241,26624,0.05810546875,0.07440000000000001,0.0021490520157385617,-1.022515170276165,0.000186,40.4090039730072,0.026309669017791748,100,18.956462860107422,0.0025612602
27,15.47,29405,0,10.590338280000001,27648,0.1064453125,0.073376,0.010498817835468799,-1.0558504611253738,0.00018344,32.06015074253082,0.09974491596221924,104,13.738716125488281,0.0032437542
28,14.87,30268,0,10.11708988,28672,0.210205078125,0.072352,0.00203424459323287,-0.9832355193793774,0.00018088,29.912649393081665,0.10768544673919678,108,12.830820083618164,0.0037532449
29,17.23,31147,0,11.823449409999998,29696,0.096435546875,0.071328,-0.0005108962068334222,-0.984293419867754,0.00017832000000000001,34.078088998794556,0.22097837924957275,112,13.805503845214844,0.000935672
30,15.66,31929,0,10.680928789999998,30720,0.041015625,0.070304,-0.001043553784256801,-0.9577972441911697,0.00017576,33.35683012008667,0.22931164503097534,116,15.610458374023438,0.0011766104
31,15.21,32696,0,10.34028296,31744,0.04296875,0.06928000000000001,0.0002707324456423521,-0.9220850542187691,0.00017320000000000004,37.91975426673889,0.2648566961288452,120,17.694564819335938,0.0022177666
32,16.8,33559,0,11.363282779999999,32768,0.14599609375,0.06825600000000001,-0.001068292884156108,-0.9231231547892094,0.00017064,31.973171830177307,0.0927271842956543,124,14.71310806274414,0.0032038006
33,19.33,34197,0,13.132493870000001,33792,0.120361328125,0.067232,-0.0014785478997509927,-0.8921527825295925,0.00016808,31.927246928215027,0.06652247905731201,128,16.97913932800293,0.0010650316
34,19.94,35028,0,13.551065349999998,34816,0.032958984375,0.066208,-0.0013060786004643887,-0.8716539554297924,0.00016552,29.07220947742462,0.12549865245819092,132,14.684097290039062,0.0016505262
35,18.35,35858,0,12.436156990000002,35840,0.0947265625,0.065184,-0.0012042650196235627,-0.8734553456306458,0.00016296,36.25261068344116,0.174826979637146,136,18.306516647338867,0.0014075817
36,18.31,36545,1,12.466558,36864,0.10888671875,0.06416,0.0016219443350564688,-0.8663857653737068,0.0001604,29.378007411956787,0.11131685972213745,140,13.558568954467773,0.002136407
37,18.23,37327,1,12.462582070000002,37888,0.08837890625,0.063136,4.3355656089261174e-05,-0.8378523625433445,0.00015784,30.08294904232025,0.13462162017822266,144,15.974936485290527,0.0027838668
38,18.46,38029,1,12.691080220000002,38912,0.038330078125,0.062112,0.001350254868157208,-0.8414544090628624,0.00015528000000000002,25.280218601226807,0.21057939529418945,148,10.411108016967773,0.00274177
39,19.78,38684,1,13.617152469999999,39936,0.13720703125,0.061088,-0.0006391544884536415,-0.8186257891356945,0.00015272,30.50249457359314,0.25417375564575195,152,14.846658706665039,0.0028332856
40,20.06,39435,1,13.762181270000001,40960,0.03466796875,0.060064000000000006,0.0016481605125591159,-0.7958769574761391,0.00015016,34.82681596279144,0.3582877516746521,156,17.5271053314209,0.00034395955
41,19.37,40089,1,13.188588320000001,41984,0.12890625,0.05904000000000001,0.00040883418114390224,-0.8042916916310787,0.0001476,39.36756110191345,0.17015588283538818,160,15.022947311401367,0.0006476784
42,19.68,40807,1,13.41968921,43008,0.0927734375,0.058016000000000005,-0.0003804956213571131,-0.8007770217955112,0.00014504,29.120723009109497,0.3501824140548706,164,16.713809967041016,0.0006343445
43,17.1,41702,1,11.52279219,44032,0.093505859375,0.056992,3.2675452530384064e-05,-0.7899007797241211,0.00014248,32.46607840061188,0.34878063201904297,168,14.97354793548584,0.001860276
44,18.92,42389,1,12.815378180000003,45056,0.04638671875,0.055968,7.360661402344704e-05,-0.7884565256536007,0.00013992,25.822869300842285,0.3840622901916504,172,11.310585975646973,0.0011779272
45,21.85,43075,1,14.974389629999997,46080,0.01416015625,0.05494399999999999,0.0013387174694798887,-0.7837197706103325,0.00013735999999999997,21.712022304534912,0.3869083523750305,176,9.516483306884766,0.00031645893
46,20.02,43826,1,13.575209839999998,47104,0.16015625,0.05392,-0.0011080632102675736,-0.7856919877231121,0.0001348,23.399096965789795,0.45057833194732666,180,11.42831802368164,0.0007146059
47,20.26,44480,1,13.778131310000001,48128,0.016357421875,0.052896,0.001582863085786812,-0.8017148226499557,0.00013224,31.302305936813354,0.2770698666572571,184,15.666114807128906,0.00086407433
48,21.75,45167,1,14.908541090000002,49152,0.023193359375,0.05187200000000001,-0.0002832010795827955,-0.7989870980381966,0.00012968000000000002,26.26371157169342,0.35919028520584106,188,14.260310173034668,0.0007707413
49,20.8,45885,1,14.21150489,50176,0.096923828125,0.050848000000000004,0.0007559568766737357,-0.7884423173964024,0.00012712000000000002,29.96212947368622,0.405731201171875,192,15.852516174316406,0.00074308587
50,21.4,46524,1,14.659904,51200,0.1396484375,0.04982400000000001,-0.0009594223229214549,-0.7734982930123806,0.00012456000000000001,26.190151572227478,0.5055440068244934,196,12.94434928894043,0.0019515426
51,19.78,47322,1,13.40641883,52224,0.013671875,0.0488,0.0004098586650798097,-0.7685372158885002,0.000122,25.603877305984497,0.4115484356880188,200,11.39555835723877,0.00026723003
52,18.66,48041,1,12.603788099999997,53248,0.075927734375,0.047776,0.0018360815884079784,-0.775144137442112,0.00011944,30.717564940452576,0.43139761686325073,204,14.242575645446777,0.00092359097
53,19.02,48695,1,12.867908589999999,54272,0.10595703125,0.04675200000000001,0.00269622630730737,-0.7960435152053833,0.00011688000000000002,29.610129714012146,0.33561551570892334,208,16.24821662902832,0.002337135
54,20.91,49318,1,14.19651349,55296,0.01611328125,0.045728000000000005,0.0007467088289558887,-0.809284757822752,0.00011432,27.012000560760498,0.40950727462768555,212,11.581310272216797,0.00036445138
55,21.31,49457,1,14.551455449999999,56320,0.08837890625,0.044704,0.0025711431226227432,-0.7666344158351421,0.00011176,23.318201780319214,0.4727688431739807,216,10.637978553771973,0.0048464076
56,19.94,49472,1,13.45695422,57344,0.0751953125,0.04368,-0.0003390014753676951,-0.7424535937607288,0.0001092,26.119090795516968,0.5739753842353821,220,13.868660926818848,0.00078822573
57,20.83,49487,1,13.97284461,58368,0.01025390625,0.042656000000000006,0.0013221330882515758,-0.7579617761075497,0.00010664000000000001,25.82047164440155,0.35866135358810425,224,11.909293174743652,0.0005112908
58,20.29,49502,1,13.691408030000002,59392,0.01171875,0.041632,0.00019523987430147827,-0.7471979558467865,0.00010408,31.005237936973572,0.38136523962020874,228,14.571078300476074,0.00033519207
59,20.5,49517,1,13.887871710000002,60416,0.09228515625,0.040608000000000005,0.0013279668055474758,-0.7313824705779552,0.00010152,30.129600405693054,0.39988988637924194,232,12.646092414855957,0.0009114642
60,22.31,49532,1,15.15511309,61440,0.017578125,0.039584,0.0005248263769317418,-0.7344040386378765,9.896e-05,20.839866995811462,0.597501814365387,236,9.265238761901855,0.00040760037
61,22.47,49547,1,15.177537240000001,62464,0.005615234375,0.03856000000000001,0.0007750169897917658,-0.7266308031976223,9.640000000000001e-05,32.76150369644165,0.3900471329689026,240,17.619544982910156,0.00012492691
62,22.11,49562,1,15.03042465,63488,0.19921875,0.03753600000000001,0.001297003822401166,-0.7313588932156563,9.384000000000001e-05,33.915820479393005,0.4106815457344055,244,16.48367691040039,0.001010352
63,22.88,49577,1,15.58153445,64512,0.11669921875,0.036512,0.0013965414109406993,-0.7412400618195534,9.128000000000001e-05,31.31314241886139,0.417349636554718,248,14.343778610229492,0.0008304247
64,22.36,49592,1,15.236938449999998,65536,0.1572265625,0.035488,0.0005633911496261135,-0.7540977895259857,8.871999999999999e-05,28.380321502685547,0.42985546588897705,252,12.965215682983398,0.00060593867
65,20.37,49607,1,13.855478419999999,66560,0.074951171875,0.034463999999999995,-0.00022043513308744878,-0.7345059402287006,8.615999999999999e-05,31.49944233894348,0.38343656063079834,256,14.142481803894043,0.0007856718
66,19.96,49622,1,13.512917279999996,67584,0.061279296875,0.033440000000000004,-0.000339063088176772,-0.7321145124733448,8.360000000000001e-05,28.523430466651917,0.4972901940345764,260,13.737467765808105,0.00047896366
67,21.1,49637,1,14.299105240000001,68608,0.053466796875,0.032416,0.0002184098120778799,-0.7269911952316761,8.104e-05,29.446061491966248,0.5151862502098083,264,15.39145278930664,0.00058579154
68,21.34,49652,1,14.502442120000001,69632,0.01171875,0.031391999999999996,0.0011588801862671971,-0.7344874329864979,7.848e-05,23.16553771495819,0.5064651370048523,268,12.89952278137207,0.00083009846
69,21.98,49666,1,14.884875899999999,70656,0.043701171875,0.030367999999999996,0.00033169523521792144,-0.7433202192187309,7.591999999999999e-05,25.70444107055664,0.46938449144363403,272,14.032251358032227,0.0003503983
70,21.92,49681,1,14.90829236,71680,0.0185546875,0.029344000000000005,0.0005918128008488566,-0.7403668239712715,7.336000000000002e-05,26.92311382293701,0.4310363531112671,276,13.246495246887207,0.00011364394
71,20.86,49696,1,14.224787569999997,72704,0.08935546875,0.02832,-2.3375752789434046e-05,-0.7329470738768578,7.08e-05,29.08971881866455,0.4438626766204834,280,16.803264617919922,0.00066250743
72,19.8,49711,1,13.36930177,73728,0.05419921875,0.027296,0.00014713822747580707,-0.7261987924575806,6.824e-05,26.37534260749817,0.47904837131500244,284,13.80734920501709,0.0002827554
73,21.21,49726,1,14.333510650000001,74752,0.0126953125,0.026271999999999997,0.0003640254435595125,-0.7333792075514793,6.568e-05,23.06087350845337,0.5221650004386902,288,10.518865585327148,6.7054236e-05
74,20.7,49740,1,14.032905600000001,75776,0.2001953125,0.025248000000000007,0.000499913381645456,-0.7320426888763905,6.312e-05,25.240561962127686,0.4401325583457947,292,11.374162673950195,0.00016391237
75,19.79,49755,1,13.426309080000001,76800,0.1162109375,0.024224000000000002,0.000925071130041033,-0.7390843071043491,6.056e-05,24.86172306537628,0.5218938589096069,296,12.507508277893066,0.00094688265
76,20.98,49770,1,14.209137599999998,77824,0.0615234375,0.0232,3.677506174426526e-05,-0.7293798327445984,5.8e-05,20.33800745010376,0.6173480749130249,300,10.312295913696289,0.0004770453
77,20.0,49785,1,13.52928843,78848,0.02490234375,0.022175999999999998,0.001099562126910314,-0.7225353121757507,5.543999999999999e-05,28.415015816688538,0.4343133568763733,304,11.119865417480469,0.00031391386
78,21.4,49800,1,14.53954984,79872,0.068603515625,0.021152000000000004,0.0021523863542824984,-0.7576714269816875,5.288000000000001e-05,22.074779272079468,0.33910495042800903,308,10.927629470825195,0.00042054232
79,21.25,49815,1,14.460717819999998,80896,0.164306640625,0.020128000000000004,0.001677222564467229,-0.7376108765602112,5.0320000000000006e-05,25.913397073745728,0.4661707878112793,312,12.926240921020508,0.0005942145
80,20.63,49830,1,14.04215791,81920,0.267822265625,0.019104,0.0013391668762778863,-0.7271005436778069,4.776e-05,23.75124228000641,0.5048843622207642,316,11.07480525970459,0.0008303056
81,20.72,49844,1,14.1154139,82944,0.082763671875,0.018079999999999995,0.0008390606963075697,-0.7107299342751503,4.5199999999999994e-05,27.205968499183655,0.46557456254959106,320,12.422795295715332,0.00016436179
82,19.59,49859,1,13.25888771,83968,0.0517578125,0.017056000000000005,0.00042492366628721356,-0.7185962796211243,4.264000000000001e-05,28.044503569602966,0.2699670195579529,324,13.524202346801758,0.00020784664
83,19.53,49874,1,13.15275385,84992,0.143310546875,0.016032,0.0010460309276822954,-0.7363489009439945,4.008e-05,22.668029189109802,0.44306331872940063,328,10.222814559936523,0.0010298886
84,21.02,49889,1,14.294071849999998,86016,0.052978515625,0.015008,0.00027590674289967865,-0.743425227701664,3.752e-05,21.299866914749146,0.5365872383117676,332,9.676105499267578,5.51024e-05
85,22.09,49903,1,15.009717610000003,87040,0.29833984375,0.013983999999999996,0.001909579266794026,-0.7213885188102722,3.495999999999999e-05,22.86121678352356,0.5713708400726318,336,10.555660247802734,0.00023055973
86,22.88,49918,1,15.505871599999999,88064,0.02734375,0.012960000000000006,0.00018867957987822592,-0.7269023954868317,3.2400000000000015e-05,24.924686670303345,0.4675573706626892,340,10.26955795288086,9.439699e-05
87,20.73,49932,1,13.95136852,89088,0.09228515625,0.011936000000000002,0.0006973266717977822,-0.7369690574705601,2.9840000000000006e-05,23.21556544303894,0.49646931886672974,344,10.077412605285645,0.00020140642
88,21.31,49948,1,14.374489129999997,90112,0.113525390625,0.010912,-0.00013574518379755318,-0.7311013154685497,2.728e-05,26.211130142211914,0.5040037035942078,348,13.098978996276855,3.0700758e-05
89,21.94,49962,1,14.893758519999999,91136,0.196044921875,0.009887999999999997,0.000891205549123697,-0.7132356613874435,2.4719999999999994e-05,27.428612112998962,0.47841477394104004,352,14.323908805847168,2.9055052e-05
90,19.71,49977,1,13.36624572,92160,0.235107421875,0.008864000000000006,0.0008696340664755553,-0.7211319878697395,2.2160000000000015e-05,38.08496832847595,0.3232324719429016,356,17.364957809448242,0.0003054866
91,21.05,49991,1,14.268310289999999,93184,0.124267578125,0.007840000000000003,0.0005775774188805372,-0.7282516583800316,1.9600000000000005e-05,28.054086446762085,0.50745689868927,360,13.68355655670166,5.3682772e-05
92,20.43,50006,1,13.761812560000001,94208,0.2236328125,0.006816,0.0015326697030104697,-0.7420200146734715,1.704e-05,20.17433488368988,0.6389907598495483,364,10.10963249206543,0.00033133023
93,19.57,50020,1,13.18910289,95232,0.198974609375,0.005791999999999998,0.00029631688084919006,-0.7372644431889057,1.4479999999999994e-05,26.942740201950073,0.5601809024810791,368,12.60138988494873,2.4597859e-05
94,22.33,50034,1,15.149391050000002,96256,0.216796875,0.0047679999999999945,0.0014835799811407924,-0.7212854325771332,1.1919999999999986e-05,30.137336015701294,0.4642045497894287,372,14.51395320892334,0.00026587019
95,24.96,50049,1,17.073782199999997,97280,0.18310546875,0.003744000000000003,0.0003606423852033913,-0.718117006123066,9.360000000000007e-06,26.51443076133728,0.5081899166107178,376,11.702482223510742,5.0629315e-05
96,22.58,50063,1,15.38392105,98304,0.38671875,0.00272,0.0012631819845410064,-0.7126664035022259,6.800000000000001e-06,26.315409779548645,0.48338085412979126,380,12.147785186767578,0.00029722933
97,22.34,50077,1,15.143526720000002,99328,0.312744140625,0.0016959999999999976,0.0003560547193046659,-0.7010942846536636,4.239999999999994e-06,36.888861894607544,0.48059237003326416,384,15.069997787475586,3.7626072e-05
98,21.05,50092,2,14.243056039999997,100352,0.22998046875,0.0006719999999999949,7.502759399358183e-05,-0.7128250747919083,1.679999999999987e-06,26.130967259407043,0.5915605425834656,388,12.431734085083008,2.658344e-07
