rollout/ep_len_mean,train/n_updates,train/loss,time/total_timesteps,rollout/exploration_rate,train/learning_rate,time/time_elapsed,time/fps,rollout/ep_rew_mean,time/episodes
4.5,16,0.0764195341616869,18,0.9986500000000003,0.00063,1,11,2.928497,4
5.875,44,0.04291452746838331,47,0.9964750000000002,0.00063,3,12,3.855199375,8
5.666666666666667,64,0.041690888814628124,68,0.9948999999999999,0.00063,5,12,3.83001075,12
5.625,88,0.03895767359063029,90,0.99325,0.00063,7,12,3.9180473124999997,16
5.95,116,0.031255696434527636,119,0.9910749999999998,0.00063,9,12,4.12444595,20
5.833333333333333,136,0.029738963581621647,140,0.9895000000000003,0.00063,11,11,4.003746791666667,24
7.821428571428571,216,0.021266962867230177,219,0.9835749999999999,0.00063,18,12,5.501505821428572,28
7.4375,236,0.02484486624598503,238,0.9821499999999996,0.00063,19,12,5.18485071875,32
7.75,276,0.1011222843080759,279,0.9790750000000004,0.00063,23,12,5.451136583333334,36
7.55,300,0.097247164696455,302,0.9773499999999998,0.00063,25,12,5.27311195,40
7.318181818181818,320,0.08743957057595253,322,0.97585,0.00063,26,12,5.095290159090909,44
7.770833333333333,372,0.08735782094299793,373,0.9720249999999999,0.00063,30,12,5.451618416666666,48
7.519230769230769,388,0.08049942273646593,391,0.9706750000000002,0.00063,32,12,5.2736047500000005,52
7.214285714285714,400,0.08461611345410347,404,0.9696999999999997,0.00063,33,12,5.033730214285716,56
7.066666666666666,420,0.09795825183391571,424,0.9681999999999998,0.00063,35,12,4.9301759333333335,60
6.984375,444,0.08724709320813417,447,0.9664750000000002,0.00063,37,12,4.867120625,64
6.823529411764706,460,0.09115408826619387,464,0.9652000000000002,0.00063,38,12,4.74015936764706,68
6.736111111111111,484,0.0902036726474762,485,0.9636249999999998,0.00063,40,12,4.689219861111111,72
6.802631578947368,516,0.17384521290659904,517,0.961225,0.00063,43,12,4.732633697368421,76
6.675,532,0.1854732744395733,534,0.9599499999999999,0.00063,44,11,4.6374441875,80
6.607142857142857,552,0.16715024784207344,555,0.9583749999999995,0.00063,46,11,4.602042892857143,84
6.625,580,0.18434271216392517,583,0.956275,0.00063,48,11,4.616521159090909,88
6.554347826086956,600,0.16832544282078743,603,0.9547750000000002,0.00063,50,11,4.547657391304347,92
6.541666666666667,624,0.16455120407044888,628,0.9529000000000003,0.00063,52,11,4.537314791666667,96
6.73,672,0.1479659490287304,673,0.9495249999999998,0.00063,56,12,4.69372544,100
6.78,692,0.19215308502316475,696,0.9478000000000002,0.00063,57,12,4.754814769999999,104
6.64,708,0.16421527415513992,711,0.9466750000000004,0.00063,59,11,4.6675485,108
6.64,728,0.14137179031968117,732,0.9451,0.00063,61,11,4.665919,112
6.72,760,0.30893103778362274,762,0.9428500000000003,0.00063,63,11,4.71415458,116
6.65,780,0.2806040272116661,784,0.9412000000000003,0.00063,65,11,4.66134124,120
6.58,796,0.2694973722100258,798,0.94015,0.00063,66,11,4.6020912,124
5.98,816,0.2785114236176014,817,0.9387249999999999,0.00063,68,11,4.1548510499999995,128
6.22,856,0.23012343049049377,860,0.9354999999999996,0.00063,71,11,4.3268257199999995,132
6.06,884,0.2461041323840618,885,0.9336249999999998,0.00063,73,11,4.196635169999999,136
6.13,912,0.2446536421775818,915,0.9313750000000001,0.00063,76,11,4.29600021,140
6.19,940,0.22758936882019043,941,0.9294249999999997,0.00063,78,11,4.357755,144
5.89,960,0.26391467824578285,962,0.9278500000000003,0.00063,80,11,4.12160425,148
6.01,988,0.24610839411616325,992,0.9255999999999996,0.00063,82,11,4.21071842,152
6.11,1012,0.3296707309782505,1015,0.923875,0.00063,84,11,4.28555898,156
6.11,1032,0.32995859906077385,1035,0.9223750000000002,0.00063,86,11,4.29340838,160
6.27,1072,0.30968552455306053,1074,0.9194500000000002,0.00063,89,11,4.39482864,164
6.35,1096,0.34737391769886017,1099,0.9175749999999996,0.00063,91,11,4.45516853,168
6.3,1112,0.32734358310699463,1115,0.916375,0.00063,93,11,4.411629029999999,172
6.18,1132,0.34566114842891693,1135,0.9148750000000002,0.00063,94,11,4.32303277,176
6.15,1148,0.4584069773554802,1149,0.913825,0.00063,95,11,4.29771338,180
6.2,1172,0.33469533920288086,1175,0.9118749999999998,0.00063,98,11,4.3097584399999995,184
6.1,1192,0.3258875012397766,1193,0.910525,0.00063,99,11,4.23206069,188
6.18,1220,0.3754736855626106,1221,0.9084249999999996,0.00063,101,11,4.2956034800000005,192
6.07,1232,0.3728548064827919,1235,0.9073750000000002,0.00063,103,11,4.21605084,196
5.82,1252,0.5831440687179565,1255,0.9058750000000003,0.00063,104,11,4.01476087,200
5.72,1264,0.5250475332140923,1268,0.9048999999999998,0.00063,105,11,3.9056071900000005,204
5.84,1292,0.5006974712014198,1295,0.9028749999999999,0.00063,108,11,3.9962712099999997,208
5.82,1312,0.47368957102298737,1314,0.9014499999999996,0.00063,109,11,3.9844692599999996,212
5.68,1328,0.4811073988676071,1330,0.9002500000000002,0.00063,111,11,3.8695668699999994,216
5.68,1348,0.4454827234148979,1352,0.8986000000000002,0.00063,112,11,3.8651752100000003,220
5.77,1372,0.44291576743125916,1375,0.8968749999999996,0.00063,114,11,3.942873379999999,224
5.84,1400,0.4504799544811249,1401,0.8949250000000002,0.00063,117,11,3.97006976,228
5.56,1412,0.46396176517009735,1416,0.8938000000000004,0.00063,118,11,3.7695525199999995,232
5.6,1444,0.5005668997764587,1445,0.8916250000000003,0.00063,120,11,3.7938081299999995,236
5.56,1468,0.4466991573572159,1471,0.889675,0.00063,122,11,3.7222513899999994,240
5.48,1488,0.38144297897815704,1489,0.8883250000000003,0.00063,124,11,3.64939318,244
5.5,1508,0.684438943862915,1512,0.8865999999999998,0.00063,126,11,3.6658938200000004,248
5.47,1536,0.48828306794166565,1539,0.8845749999999999,0.00063,128,11,3.6352631199999994,252
5.45,1556,0.5228416249155998,1560,0.8830000000000003,0.00063,130,11,3.6118368199999993,256
5.55,1588,0.5140144005417824,1590,0.8807499999999998,0.00063,132,11,3.676346879999999,260
5.46,1616,0.5240470543503761,1620,0.8785000000000001,0.00063,135,11,3.63669146,264
5.43,1640,0.5292278677225113,1642,0.8768500000000001,0.00063,137,11,3.6084589700000005,268
5.41,1652,0.43047329783439636,1656,0.8757999999999998,0.00063,138,11,3.58641455,272
5.46,1680,0.5131875649094582,1681,0.8739250000000001,0.00063,140,11,3.6182548100000003,276
5.59,1704,0.45400378108024597,1708,0.8719000000000001,0.00063,142,11,3.7079191599999994,280
5.54,1728,0.5785790160298347,1729,0.8703249999999998,0.00063,144,11,3.69255137,284
5.5,1740,0.5113672167062759,1743,0.8692749999999996,0.00063,145,11,3.6629495399999996,288
5.52,1772,0.6527280807495117,1773,0.8670249999999998,0.00063,148,11,3.67476119,292
5.74,1808,0.6512912958860397,1809,0.8643249999999996,0.00063,151,11,3.84293473,296
5.69,1820,0.7191564440727234,1824,0.8631999999999997,0.00063,152,11,3.80716748,300
5.81,1848,0.5978291630744934,1849,0.8613249999999999,0.00063,154,11,3.92970775,304
5.8,1872,0.6743662059307098,1875,0.8593749999999997,0.00063,157,11,3.9196412999999994,308
6.06,1916,0.5094512552022934,1920,0.856,0.00063,160,11,4.09924193,312
6.22,1948,0.6274552792310715,1952,0.8536000000000001,0.00063,163,11,4.21770621,316
6.42,1992,0.5945659577846527,1994,0.8504500000000004,0.00063,166,11,4.39669552,320
6.41,2012,0.7974060922861099,2016,0.8488000000000003,0.00063,168,11,4.38424217,324
6.25,2024,0.7902076840400696,2026,0.8480500000000004,0.00063,169,11,4.28317634,328
6.47,2060,0.8065315335988998,2063,0.8452749999999997,0.00063,172,11,4.464608790000001,332
6.39,2080,0.70388063788414,2084,0.8437000000000002,0.00063,174,11,4.40303827,336
6.3,2100,0.6696158647537231,2101,0.8424250000000002,0.00063,176,11,4.334578369999999,340
6.43,2128,0.7749752253293991,2132,0.8401,0.00063,178,11,4.42451106,344
6.45,2156,0.6825462430715561,2157,0.8382250000000001,0.00063,180,11,4.43485551,348
6.42,2180,0.6001308411359787,2181,0.836425,0.00063,183,11,4.40996732,352
6.4,2196,0.7939614504575729,2200,0.8349999999999999,0.00063,184,11,4.41015454,356
6.28,2216,0.8114196360111237,2218,0.8336500000000002,0.00063,186,11,4.322983690000001,360
6.24,2240,0.9280886501073837,2244,0.8316999999999999,0.00063,188,11,4.28681332,364
6.24,2264,1.1123014986515045,2266,0.83005,0.00063,190,11,4.28816982,368
6.51,2304,1.0528267174959183,2307,0.8269749999999998,0.00063,193,11,4.487713280000001,372
6.53,2332,0.7991257905960083,2334,0.8249499999999999,0.00063,196,11,4.532580610000001,376
6.44,2348,0.8513696938753128,2352,0.8236000000000001,0.00063,197,11,4.48394956,380
6.5,2376,1.0146782249212265,2379,0.8215750000000002,0.00063,200,11,4.510318860000001,384
6.61,2400,0.9228409826755524,2404,0.8197000000000003,0.00063,202,11,4.5875896,388
6.76,2448,0.7208650857210159,2449,0.8163249999999999,0.00063,205,11,4.7189659,392
6.68,2476,0.882967472076416,2477,0.8142250000000003,0.00063,208,11,4.64338851,396
6.76,2496,0.9077778607606888,2500,0.8124999999999998,0.00063,210,11,4.685616690000001,400
6.72,2520,0.9375609010457993,2521,0.8109250000000003,0.00063,212,11,4.6433854,404
6.74,2548,0.8712485432624817,2549,0.8088249999999999,0.00063,214,11,4.661605089999999,408
6.56,2572,1.0012643188238144,2576,0.8068,0.00063,216,11,4.534136030000001,412
6.38,2588,0.9448392391204834,2590,0.8057499999999997,0.00063,217,11,4.40544813,416
6.43,2636,1.0357183516025543,2637,0.802225,0.00063,221,11,4.4302626400000005,420
6.5,2664,0.8868680447340012,2666,0.8000499999999999,0.00063,224,11,4.48798138,424
6.83,2708,0.9239845275878906,2709,0.7968250000000003,0.00063,227,11,4.726337400000001,428
6.66,2728,1.0301384627819061,2729,0.7953249999999997,0.00063,229,11,4.60130466,432
6.7,2752,1.1160004138946533,2754,0.7934499999999999,0.00063,231,11,4.658654810000001,436
6.67,2764,1.2171975374221802,2768,0.7923999999999998,0.00063,232,11,4.6331866999999995,440
6.6,2788,1.139760673046112,2792,0.7906000000000004,0.00063,234,11,4.590760889999999,444
6.51,2804,1.1089354753494263,2808,0.7894,0.00063,236,11,4.5296235000000005,448
6.49,2828,1.1010947823524475,2830,0.7877500000000001,0.00063,238,11,4.52708982,452
6.67,2864,1.0994276106357574,2867,0.7849750000000002,0.00063,241,11,4.652433009999999,456
6.61,2876,1.0842451751232147,2879,0.7840750000000001,0.00063,242,11,4.59822871,460
6.61,2904,1.0266588479280472,2905,0.7821249999999998,0.00063,244,11,4.604379649999999,464
6.72,2936,1.1565349400043488,2938,0.7796500000000003,0.00063,247,11,4.708431419999999,468
6.5,2956,0.9761004745960236,2957,0.7782250000000001,0.00063,248,11,4.55023531,472
6.69,3000,1.183119922876358,3003,0.774775,0.00063,252,11,4.67416639,476
6.85,3036,0.8427972942590714,3037,0.7722249999999999,0.00063,255,11,4.790225769999999,480
6.95,3072,1.2052603363990784,3074,0.7694500000000001,0.00063,258,11,4.871315399999999,484
6.93,3096,1.2404343485832214,3097,0.7677249999999995,0.00063,260,11,4.841836659999999,488
6.63,3108,1.2114943116903305,3112,0.7665999999999997,0.00063,261,11,4.61397809,492
6.69,3144,1.0488632917404175,3146,0.7640499999999997,0.00063,264,11,4.66292708,496
6.85,3184,1.1556690782308578,3185,0.7611249999999996,0.00063,267,11,4.7974361299999995,500
7.18,3236,1.1377944648265839,3239,0.7570749999999997,0.00063,272,11,5.03118006,504
7.18,3264,1.3543845415115356,3267,0.7549750000000002,0.00063,274,11,5.00400625,508
7.15,3288,1.021052822470665,3291,0.753175,0.00063,276,11,4.96756527,512
7.14,3300,1.1877830028533936,3304,0.7522000000000003,0.00063,277,11,4.95425131,516
6.88,3324,1.215623900294304,3325,0.750625,0.00063,279,11,4.748708109999999,520
6.9,3352,1.2562741339206696,3356,0.7482999999999997,0.00063,281,11,4.753559340000001,524
6.69,3376,1.2056752741336823,3378,0.7466499999999998,0.00063,283,11,4.5963638300000005,528
6.96,3424,1.410900741815567,3425,0.743125,0.00063,287,11,4.79678908,532
7.22,3472,1.2122455537319183,3476,0.7392999999999998,0.00063,291,11,4.951205089999999,536
7.56,3520,1.3685102760791779,3524,0.7356999999999996,0.00063,295,11,5.213208599999999,540
